station,wind_speed,wind_direction,timestamp
VVTS,0,0,1593014400
VVTS,2.3,,1593016200
VVTS,1.15,,1593018000
VVTS,1.15,,1593019800
VVTS,1.15,,1593021600
VVTS,1.15,,1593023400
VVTS,1.15,30,1593025200
VVTS,2.3,80,1593027000
VVTS,3.45,,1593028800
VVTS,4.6,90,1593030600
VVTS,4.6,80,1593032400
VVTS,3.45,,1593034200
VVTS,4.6,60,1593036000
VVTS,3.45,60,1593037800
VVTS,2.3,,1593039600
VVTS,3.45,60,1593041400
VVTS,3.45,,1593043200
VVTS,3.45,40,1593045000
VVTS,1.15,,1593046800
VVTS,0,0,1593048600
VVTS,3.45,,1593050400
VVTS,4.6,250,1593052200
VVTS,8.05,250,1593054000
VVTS,8.05,230,1593055800
VVTS,8.05,260,1593057600
VVTS,8.05,260,1593059400
VVTS,8.05,260,1593061200
VVTS,6.9,230,1593063000
VVTS,13.8,170,1593064800
VVTS,11.5,170,1593066600
VVTS,8.05,350,1593068400
VVTS,5.75,270,1593070200
VVTS,3.45,230,1593072000
VVTS,3.45,,1593073800
VVTS,6.9,260,1593075600
VVTS,5.75,260,1593077400
VVTS,5.75,250,1593079200
VVTS,5.75,260,1593081000
VVTS,4.6,260,1593082800
VVTS,4.6,270,1593084600
VVTS,3.45,,1593086400
VVTS,3.45,280,1593088200
VVTS,3.45,290,1593090000
VVTS,2.3,,1593091800
VVTS,2.3,,1593093600
VVTS,3.45,,1593095400
VVTS,2.3,,1593097200
VVTS,1.15,,1593099000
VVTS,2.3,,1593100800
VVTS,1.15,,1593102600
VVTS,0,0,1593104400
VVTS,2.3,,1593106200
VVTS,1.15,,1593108000
VVTS,1.15,10,1593109800
VVTS,0,0,1593111600
VVTS,1.15,,1593113400
VVTS,1.15,,1593115200
VVTS,1.15,,1593117000
VVTS,1.15,,1593118800
VVTS,0,0,1593120600
VVTS,1.15,,1593122400
VVTS,2.3,50,1593124200
VVTS,2.3,,1593126000
VVTS,2.3,60,1593127800
VVTS,1.15,,1593129600
VVTS,0,0,1593131400
VVTS,3.45,,1593133200
VVTS,2.3,,1593135000
VVTS,1.15,,1593136800
VVTS,1.15,,1593138600
VVTS,3.45,,1593140400
VVTS,1.15,,1593142200
VVTS,3.45,,1593144000
VVTS,4.6,260,1593145800
VVTS,2.3,,1593147600
VVTS,1.15,,1593149400
VVTS,3.45,,1593151200
VVTS,2.3,20,1593153000
VVTS,3.45,,1593154800
VVTS,4.6,330,1593156600
VVTS,8.05,340,1593158400
VVTS,9.2,330,1593160200
VVTS,8.05,290,1593162000
VVTS,8.05,260,1593163800
VVTS,2.3,,1593165600
VVTS,3.45,,1593167400
VVTS,9.2,220,1593169200
VVTS,5.75,220,1593171000
VVTS,6.9,210,1593172800
VVTS,2.3,,1593174600
VVTS,5.75,220,1593176400
VVTS,9.2,220,1593178200
VVTS,9.2,210,1593180000
VVTS,10.35,210,1593181800
VVTS,9.2,230,1593183600
VVTS,9.2,220,1593185400
VVTS,8.05,200,1593187200
VVTS,6.9,210,1593189000
VVTS,1.15,,1593190800
VVTS,1.15,,1593192600
VVTS,4.6,220,1593194400
VVTS,5.75,220,1593196200
VVTS,6.9,190,1593198000
VVTS,6.9,220,1593199800
VVTS,6.9,200,1593201600
VVTS,4.6,220,1593203400
VVTS,4.6,210,1593205200
VVTS,4.6,210,1593207000
VVTS,4.6,220,1593208800
VVTS,5.75,210,1593210600
VVTS,5.75,220,1593212400
VVTS,8.05,210,1593214200
VVTS,8.05,220,1593216000
VVTS,8.05,240,1593217800
VVTS,10.35,250,1593219600
VVTS,10.35,240,1593221400
VVTS,9.2,240,1593223200
VVTS,9.2,260,1593225000
VVTS,11.5,230,1593226800
VVTS,9.2,260,1593228600
VVTS,9.2,270,1593230400
VVTS,9.2,280,1593232200
VVTS,9.2,280,1593234000
VVTS,9.2,280,1593235800
VVTS,4.6,280,1593237600
VVTS,6.9,280,1593239400
VVTS,3.45,,1593241200
VVTS,4.6,290,1593243000
VVTS,3.45,270,1593244800
VVTS,3.45,,1593246600
VVTS,2.3,,1593248400
VVTS,2.3,,1593250200
VVTS,1.15,,1593252000
VVTS,2.3,,1593253800
VVTS,3.45,250,1593255600
VVTS,3.45,,1593257400
VVTS,10.35,130,1593259200
VVTS,11.5,140,1593261000
VVTS,11.5,140,1593262800
VVTS,8.05,140,1593264600
VVTS,5.75,150,1593266400
VVTS,10.35,180,1593268200
VVTS,5.75,170,1593270000
VVTS,5.75,210,1593271800
VVTS,9.2,200,1593273600
VVTS,10.35,210,1593275400
VVTS,10.35,200,1593277200
VVTS,10.35,210,1593279000
VVTS,9.2,210,1593280800
VVTS,5.75,210,1593282600
VVTS,6.9,210,1593284400
VVTS,6.9,220,1593286200
VVTS,8.05,230,1593288000
VVTS,5.75,220,1593289800
VVTS,6.9,220,1593291600
VVTS,5.75,230,1593293400
VVTS,6.9,220,1593295200
VVTS,5.75,220,1593297000
VVTS,6.9,210,1593298800
VVTS,6.9,210,1593300600
VVTS,4.6,220,1593302400
VVTS,5.75,230,1593304200
VVTS,6.9,240,1593306000
VVTS,8.05,240,1593307800
VVTS,8.05,230,1593309600
VVTS,10.35,230,1593311400
VVTS,10.35,240,1593313200
VVTS,10.35,260,1593315000
VVTS,11.5,250,1593316800
VVTS,10.35,250,1593318600
VVTS,11.5,250,1593320400
VVTS,11.5,250,1593322200
VVTS,11.5,230,1593324000
VVTS,8.05,260,1593325800
VVTS,13.8,250,1593327600
VVTS,16.1,260,1593329400
VVTS,4.6,310,1593331200
VVTS,0,0,1593333000
VVTS,2.3,,1593334800
VVTS,9.2,220,1593336600
VVTS,3.45,,1593338400
VVTS,2.3,,1593340200
VVTS,3.45,,1593342000
VVTS,5.75,140,1593343800
VVTS,6.9,170,1593345600
VVTS,6.9,190,1593347400
VVTS,6.9,170,1593349200
VVTS,6.9,180,1593351000
VVTS,4.6,180,1593352800
VVTS,4.6,180,1593354600
VVTS,2.3,,1593356400
VVTS,5.75,180,1593358200
VVTS,5.75,190,1593360000
VVTS,5.75,220,1593361800
VVTS,4.6,200,1593363600
VVTS,4.6,210,1593365400
VVTS,4.6,210,1593367200
VVTS,5.75,230,1593369000
VVTS,5.75,220,1593370800
VVTS,2.3,,1593372600
VVTS,2.3,,1593374400
VVTS,3.45,220,1593376200
VVTS,1.15,,1593378000
VVTS,1.15,10,1593379800
VVTS,0,0,1593381600
VVTS,1.15,,1593383400
VVTS,2.3,70,1593385200
VVTS,2.3,50,1593387000
VVTS,2.3,70,1593388800
VVTS,2.3,40,1593390600
VVTS,1.15,,1593392400
VVTS,1.15,,1593394200
VVTS,3.45,260,1593396000
VVTS,5.75,260,1593397800
VVTS,5.75,280,1593399600
VVTS,3.45,,1593401400
VVTS,5.75,250,1593403200
VVTS,10.35,250,1593405000
VVTS,20.7,250,1593406800
VVTS,12.65,230,1593408600
VVTS,10.35,250,1593410400
VVTS,8.05,250,1593412200
VVTS,6.9,270,1593414000
VVTS,6.9,240,1593415800
VVTS,4.6,220,1593417600
VVTS,5.75,210,1593419400
VVTS,3.45,,1593421200
VVTS,5.75,220,1593423000
VVTS,6.9,210,1593424800
VVTS,4.6,190,1593426600
VVTS,3.45,,1593430200
VVTS,3.45,210,1593432000
VVTS,2.3,,1593433800
VVTS,0,0,1593435600
VVTS,1.15,,1593437400
VVTS,2.3,,1593439200
VVTS,1.15,,1593441000
VVTS,2.3,,1593442800
VVTS,1.15,,1593444600
VVTS,3.45,360,1593446400
VVTS,2.3,340,1593448200
VVTS,2.3,,1593450000
VVTS,2.3,10,1593451800
VVTS,1.15,,1593453600
VVTS,1.15,,1593455400
VVTS,2.3,50,1593457200
VVTS,2.3,,1593459000
VVTS,3.45,100,1593460800
VVTS,3.45,60,1593462600
VVTS,3.45,70,1593464400
VVTS,2.3,70,1593466200
VVTS,2.3,60,1593468000
VVTS,2.3,70,1593469800
VVTS,2.3,60,1593471600
VVTS,1.15,30,1593473400
VVTS,2.3,50,1593475200
VVTS,1.15,,1593477000
VVTS,1.15,340,1593478800
VVTS,2.3,,1593480600
VVTS,3.45,,1593482400
VVTS,6.9,250,1593484200
VVTS,5.75,250,1593486000
VVTS,11.5,250,1593487800
VVTS,11.5,260,1593489600
VVTS,10.35,260,1593491400
VVTS,9.2,230,1593493200
VVTS,13.8,290,1593495000
VVTS,9.2,290,1593496800
VVTS,6.9,280,1593498600
VVTS,6.9,280,1593500400
VVTS,6.9,250,1593502200
VVTS,6.9,250,1593504000
VVTS,8.05,240,1593505800
VVTS,5.75,230,1593507600
VVTS,6.9,210,1593509400
VVTS,4.6,180,1593511200
VVTS,3.45,,1593513000
VVTS,3.45,,1593514800
VVTS,3.45,220,1593516600
VVTS,4.6,200,1593518400
VVTS,5.75,190,1593520200
VVTS,2.3,,1593522000
VVTS,2.3,,1593523800
VVTS,3.45,,1593525600
VVTS,2.3,,1593527400
VVTS,4.6,50,1593529200
VVTS,3.45,40,1593531000
VVTS,2.3,60,1593532800
VVTS,2.3,70,1593534600
VVTS,1.15,80,1593536400
VVTS,1.15,,1593538200
VVTS,1.15,50,1593540000
VVTS,2.3,60,1593541800
VVTS,2.3,70,1593543600
VVTS,2.3,60,1593545400
VVTS,2.3,40,1593547200
VVTS,1.15,50,1593549000
VVTS,2.3,50,1593550800
VVTS,1.15,,1593552600
VVTS,1.15,,1593554400
VVTS,0,0,1593556200
VVTS,2.3,40,1593558000
VVTS,0,0,1593559800
VVTS,0,0,1593561600
VVTS,9.2,240,1593563400
VVTS,9.2,240,1593565200
VVTS,6.9,250,1593567000
VVTS,6.9,240,1593568800
VVTS,9.2,250,1593570600
VVTS,10.35,260,1593572400
VVTS,11.5,250,1593574200
VVTS,11.5,260,1593576000
VVTS,12.65,260,1593577800
VVTS,10.35,270,1593579600
VVTS,12.65,260,1593581400
VVTS,10.35,280,1593583200
VVTS,12.65,290,1593585000
VVTS,10.35,290,1593586800
VVTS,8.05,290,1593588600
VVTS,6.9,310,1593590400
VVTS,10.35,290,1593592200
VVTS,13.8,290,1593594000
VVTS,4.6,,1593595800
VVTS,9.2,150,1593597600
VVTS,8.05,170,1593599400
VVTS,4.6,170,1593601200
VVTS,4.6,150,1593603000
VVTS,3.45,,1593606600
VVTS,2.3,,1593608400
VVTS,3.45,,1593610200
VVTS,4.6,200,1593612000
VVTS,4.6,230,1593613800
VVTS,5.75,210,1593615600
VVTS,8.05,230,1593617400
VVTS,6.9,230,1593619200
VVTS,8.05,230,1593621000
VVTS,6.9,220,1593622800
VVTS,8.05,230,1593624600
VVTS,8.05,220,1593626400
VVTS,9.2,220,1593628200
VVTS,9.2,220,1593630000
VVTS,8.05,230,1593631800
VVTS,9.2,230,1593633600
VVTS,9.2,230,1593635400
VVTS,6.9,220,1593637200
VVTS,6.9,220,1593639000
VVTS,9.2,230,1593640800
VVTS,11.5,260,1593642600
VVTS,9.2,280,1593644400
VVTS,5.75,260,1593646200
VVTS,8.05,250,1593648000
VVTS,6.9,260,1593649800
VVTS,5.75,260,1593651600
VVTS,4.6,280,1593653400
VVTS,8.05,290,1593655200
VVTS,6.9,270,1593657000
VVTS,5.75,270,1593658800
VVTS,9.2,250,1593660600
VVTS,6.9,280,1593662400
VVTS,12.65,250,1593664200
VVTS,10.35,270,1593666000
VVTS,9.2,270,1593667800
VVTS,9.2,260,1593669600
VVTS,10.35,250,1593671400
VVTS,8.05,250,1593673200
VVTS,8.05,250,1593675000
VVTS,11.5,240,1593676800
VVTS,9.2,240,1593678600
VVTS,4.6,250,1593680400
VVTS,10.35,230,1593682200
VVTS,18.4,250,1593684000
VVTS,11.5,220,1593685800
VVTS,10.35,210,1593687600
VVTS,4.6,210,1593689400
VVTS,16.1,250,1593693000
VVTS,9.2,250,1593694800
VVTS,4.6,270,1593696600
VVTS,5.75,220,1593698400
VVTS,5.75,210,1593700200
VVTS,6.9,220,1593702000
VVTS,4.6,240,1593703800
VVTS,4.6,230,1593705600
VVTS,4.6,210,1593707400
VVTS,3.45,200,1593709200
VVTS,3.45,,1593711000
VVTS,2.3,210,1593712800
VVTS,4.6,200,1593714600
VVTS,3.45,,1593716400
VVTS,1.15,340,1593718200
VVTS,0,0,1593720000
VVTS,0,0,1593721800
VVTS,1.15,250,1593723600
VVTS,4.6,240,1593725400
VVTS,5.75,230,1593727200
VVTS,3.45,210,1593729000
VVTS,4.6,190,1593730800
VVTS,5.75,220,1593732600
VVTS,8.05,240,1593734400
VVTS,9.2,230,1593736200
VVTS,10.35,230,1593738000
VVTS,9.2,210,1593739800
VVTS,8.05,210,1593741600
VVTS,10.35,250,1593743400
VVTS,11.5,250,1593745200
VVTS,11.5,260,1593747000
VVTS,12.65,250,1593748800
VVTS,10.35,250,1593750600
VVTS,10.35,220,1593752400
VVTS,10.35,240,1593754200
VVTS,8.05,250,1593756000
VVTS,6.9,230,1593757800
VVTS,8.05,170,1593759600
VVTS,10.35,190,1593761400
VVTS,9.2,190,1593763200
VVTS,8.05,190,1593765000
VVTS,5.75,200,1593766800
VVTS,5.75,230,1593768600
VVTS,4.6,270,1593770400
VVTS,8.05,220,1593772200
VVTS,6.9,230,1593774000
VVTS,6.9,180,1593775800
VVTS,6.9,200,1593777600
VVTS,8.05,180,1593779400
VVTS,6.9,210,1593781200
VVTS,6.9,210,1593783000
VVTS,5.75,220,1593784800
VVTS,4.6,240,1593786600
VVTS,4.6,260,1593788400
VVTS,2.3,,1593790200
VVTS,2.3,,1593792000
VVTS,4.6,260,1593793800
VVTS,2.3,,1593795600
VVTS,2.3,,1593797400
VVTS,1.15,270,1593799200
VVTS,1.15,270,1593801000
VVTS,1.15,,1593802800
VVTS,2.3,290,1593804600
VVTS,1.15,290,1593806400
VVTS,1.15,280,1593808200
VVTS,3.45,260,1593810000
VVTS,4.6,270,1593811800
VVTS,4.6,260,1593813600
VVTS,4.6,280,1593815400
VVTS,4.6,270,1593817200
VVTS,8.05,250,1593819000
VVTS,8.05,250,1593820800
VVTS,8.05,260,1593822600
VVTS,6.9,250,1593824400
VVTS,6.9,260,1593826200
VVTS,6.9,250,1593828000
VVTS,5.75,240,1593829800
VVTS,6.9,280,1593831600
VVTS,6.9,310,1593833400
VVTS,8.05,300,1593835200
VVTS,8.05,310,1593837000
VVTS,8.05,290,1593838800
VVTS,6.9,300,1593840600
VVTS,5.75,290,1593842400
VVTS,6.9,300,1593844200
VVTS,5.75,290,1593846000
VVTS,3.45,,1593847800
VVTS,5.75,290,1593849600
VVTS,6.9,280,1593851400
VVTS,5.75,290,1593853200
VVTS,5.75,290,1593855000
VVTS,5.75,280,1593856800
VVTS,6.9,280,1593858600
VVTS,5.75,290,1593860400
VVTS,3.45,290,1593862200
VVTS,4.6,290,1593864000
VVTS,3.45,270,1593865800
VVTS,4.6,260,1593867600
VVTS,4.6,260,1593869400
VVTS,4.6,260,1593871200
VVTS,3.45,260,1593873000
VVTS,4.6,260,1593874800
VVTS,3.45,270,1593876600
VVTS,5.75,260,1593878400
VVTS,6.9,250,1593880200
VVTS,6.9,250,1593882000
VVTS,6.9,260,1593883800
VVTS,6.9,260,1593885600
VVTS,8.05,250,1593887400
VVTS,5.75,250,1593889200
VVTS,4.6,250,1593891000
VVTS,5.75,250,1593892800
VVTS,6.9,250,1593894600
VVTS,4.6,260,1593896400
VVTS,4.6,260,1593898200
VVTS,4.6,260,1593900000
VVTS,4.6,300,1593901800
VVTS,3.45,290,1593903600
VVTS,3.45,,1593905400
VVTS,3.45,,1593907200
VVTS,1.15,,1593909000
VVTS,2.3,,1593910800
VVTS,2.3,,1593912600
VVTS,3.45,,1593914400
VVTS,3.45,,1593916200
VVTS,3.45,,1593918000
VVTS,2.3,,1593919800
VVTS,0,0,1593921600
VVTS,4.6,290,1593923400
VVTS,8.05,280,1593925200
VVTS,6.9,270,1593927000
VVTS,6.9,270,1593928800
VVTS,6.9,280,1593930600
VVTS,5.75,300,1593932400
VVTS,2.3,,1593934200
VVTS,5.75,120,1593936000
VVTS,5.75,140,1593937800
VVTS,1.15,,1593939600
VVTS,3.45,,1593941400
VVTS,4.6,130,1593943200
VVTS,6.9,110,1593945000
VVTS,6.9,100,1593946800
VVTS,5.75,130,1593948600
VVTS,9.2,130,1593950400
VVTS,4.6,130,1593952200
VVTS,8.05,130,1593954000
VVTS,6.9,140,1593955800
VVTS,4.6,140,1593957600
VVTS,4.6,80,1593959400
VVTS,3.45,,1593961200
VVTS,2.3,290,1593963000
VVTS,3.45,270,1593964800
VVTS,1.15,,1593966600
VVTS,2.3,60,1593968400
VVTS,2.3,,1593970200
VVTS,1.15,,1593972000
VVTS,4.6,140,1593973800
VVTS,5.75,140,1593975600
VVTS,2.3,,1593977400
VVTS,1.15,,1593979200
VVTS,3.45,,1593981000
VVTS,2.3,,1593982800
VVTS,2.3,120,1593984600
VVTS,3.45,130,1593986400
VVTS,2.3,130,1593988200
VVTS,2.3,,1593990000
VVTS,2.3,,1593991800
VVTS,2.3,,1593993600
VVTS,3.45,,1593995400
VVTS,4.6,180,1593997200
VVTS,3.45,,1593999000
VVTS,4.6,190,1594000800
VVTS,6.9,220,1594002600
VVTS,6.9,200,1594004400
VVTS,8.05,210,1594006200
VVTS,8.05,150,1594008000
VVTS,8.05,140,1594009800
VVTS,3.45,,1594011600
VVTS,2.3,,1594013400
VVTS,2.3,,1594015200
VVTS,4.6,150,1594017000
VVTS,5.75,190,1594018800
VVTS,6.9,160,1594020600
VVTS,6.9,200,1594022400
VVTS,5.75,230,1594024200
VVTS,6.9,160,1594026000
VVTS,6.9,160,1594027800
VVTS,4.6,170,1594029600
VVTS,6.9,170,1594031400
VVTS,6.9,170,1594033200
VVTS,8.05,180,1594035000
VVTS,5.75,160,1594036800
VVTS,6.9,160,1594038600
VVTS,5.75,170,1594040400
VVTS,4.6,180,1594042200
VVTS,5.75,170,1594044000
VVTS,2.3,160,1594045800
VVTS,3.45,,1594047600
VVTS,4.6,170,1594049400
VVTS,3.45,,1594051200
VVTS,2.3,130,1594053000
VVTS,2.3,,1594054800
VVTS,3.45,,1594056600
VVTS,4.6,180,1594058400
VVTS,3.45,,1594060200
VVTS,3.45,,1594062000
VVTS,4.6,130,1594063800
VVTS,3.45,,1594065600
VVTS,4.6,140,1594067400
VVTS,3.45,,1594069200
VVTS,2.3,,1594071000
VVTS,3.45,,1594072800
VVTS,2.3,,1594074600
VVTS,2.3,,1594076400
VVTS,1.15,,1594078200
VVTS,2.3,,1594080000
VVTS,3.45,,1594081800
VVTS,5.75,140,1594083600
VVTS,4.6,,1594085400
VVTS,6.9,120,1594087200
VVTS,8.05,130,1594089000
VVTS,8.05,170,1594090800
VVTS,10.35,160,1594092600
VVTS,9.2,140,1594094400
VVTS,12.65,130,1594096200
VVTS,8.05,160,1594098000
VVTS,9.2,160,1594099800
VVTS,9.2,170,1594101600
VVTS,10.35,160,1594103400
VVTS,10.35,150,1594105200
VVTS,11.5,150,1594107000
VVTS,9.2,170,1594108800
VVTS,11.5,170,1594110600
VVTS,10.35,140,1594112400
VVTS,10.35,140,1594114200
VVTS,10.35,160,1594116000
VVTS,9.2,150,1594117800
VVTS,9.2,170,1594119600
VVTS,9.2,180,1594121400
VVTS,8.05,180,1594123200
VVTS,9.2,160,1594125000
VVTS,8.05,170,1594126800
VVTS,8.05,180,1594128600
VVTS,5.75,170,1594130400
VVTS,6.9,180,1594132200
VVTS,5.75,200,1594134000
VVTS,3.45,,1594135800
VVTS,4.6,200,1594137600
VVTS,3.45,,1594139400
VVTS,3.45,,1594141200
VVTS,3.45,,1594143000
VVTS,1.15,,1594144800
VVTS,1.15,,1594146600
VVTS,0,0,1594148400
VVTS,0,0,1594150200
VVTS,1.15,310,1594152000
VVTS,1.15,340,1594153800
VVTS,1.15,70,1594155600
VVTS,2.3,40,1594157400
VVTS,1.15,,1594159200
VVTS,2.3,50,1594161000
VVTS,1.15,,1594162800
VVTS,2.3,,1594164600
VVTS,2.3,,1594166400
VVTS,2.3,60,1594168200
VVTS,2.3,,1594170000
VVTS,1.15,,1594171800
VVTS,1.15,,1594173600
VVTS,4.6,130,1594175400
VVTS,2.3,,1594177200
VVTS,4.6,150,1594179000
VVTS,5.75,170,1594180800
VVTS,2.3,,1594182600
VVTS,4.6,240,1594184400
VVTS,12.65,190,1594186200
VVTS,11.5,210,1594188000
VVTS,11.5,190,1594189800
VVTS,16.1,150,1594191600
VVTS,5.75,220,1594193400
VVTS,4.6,280,1594195200
VVTS,5.75,260,1594197000
VVTS,5.75,270,1594198800
VVTS,2.3,,1594200600
VVTS,1.15,,1594202400
VVTS,2.3,,1594204200
VVTS,1.15,310,1594206000
VVTS,2.3,310,1594207800
VVTS,1.15,280,1594209600
VVTS,2.3,310,1594211400
VVTS,0,0,1594213200
VVTS,2.3,,1594215000
VVTS,0,0,1594216800
VVTS,0,0,1594218600
VVTS,1.15,,1594220400
VVTS,1.15,,1594222200
VVTS,2.3,50,1594224000
VVTS,1.15,40,1594225800
VVTS,1.15,270,1594227600
VVTS,1.15,280,1594229400
VVTS,2.3,320,1594231200
VVTS,1.15,320,1594233000
VVTS,1.15,280,1594234800
VVTS,1.15,280,1594236600
VVTS,2.3,320,1594238400
VVTS,3.45,300,1594240200
VVTS,1.15,280,1594242000
VVTS,0,0,1594243800
VVTS,0,0,1594245600
VVTS,1.15,100,1594247400
VVTS,1.15,90,1594249200
VVTS,1.15,40,1594251000
VVTS,1.15,,1594252800
VVTS,2.3,,1594254600
VVTS,1.15,,1594256400
VVTS,0,0,1594258200
VVTS,1.15,,1594260000
VVTS,2.3,,1594261800
VVTS,3.45,,1594263600
VVTS,2.3,,1594265400
VVTS,5.75,280,1594267200
VVTS,3.45,,1594269000
VVTS,3.45,,1594270800
VVTS,5.75,320,1594272600
VVTS,4.6,280,1594274400
VVTS,0,0,1594276200
VVTS,3.45,,1594278000
VVTS,2.3,,1594279800
VVTS,1.15,250,1594281600
VVTS,2.3,,1594283400
VVTS,5.75,260,1594285200
VVTS,5.75,260,1594287000
VVTS,5.75,280,1594288800
VVTS,3.45,290,1594290600
VVTS,4.6,260,1594292400
VVTS,6.9,230,1594294200
VVTS,5.75,230,1594296000
VVTS,5.75,230,1594297800
VVTS,4.6,210,1594299600
VVTS,6.9,190,1594301400
VVTS,6.9,200,1594303200
VVTS,6.9,190,1594305000
VVTS,6.9,180,1594306800
VVTS,10.35,210,1594308600
VVTS,11.5,220,1594310400
VVTS,11.5,220,1594312200
VVTS,6.9,220,1594314000
VVTS,5.75,230,1594315800
VVTS,2.3,,1594317600
VVTS,3.45,300,1594319400
VVTS,1.15,,1594321200
VVTS,0,0,1594323000
VVTS,4.6,200,1594324800
VVTS,3.45,,1594326600
VVTS,4.6,180,1594328400
VVTS,2.3,,1594330200
VVTS,1.15,,1594332000
VVTS,2.3,,1594333800
VVTS,2.3,,1594335600
VVTS,2.3,,1594337400
VVTS,2.3,,1594339200
VVTS,4.6,230,1594341000
VVTS,4.6,260,1594342800
VVTS,3.45,,1594344600
VVTS,4.6,240,1594346400
VVTS,6.9,230,1594348200
VVTS,3.45,,1594350000
VVTS,4.6,230,1594351800
VVTS,5.75,220,1594353600
VVTS,5.75,210,1594355400
VVTS,4.6,250,1594357200
VVTS,4.6,240,1594359000
VVTS,4.6,260,1594360800
VVTS,3.45,,1594362600
VVTS,3.45,,1594364400
VVTS,14.95,220,1594366200
VVTS,11.5,200,1594368000
VVTS,9.2,200,1594369800
VVTS,9.2,210,1594371600
VVTS,12.65,210,1594373400
VVTS,11.5,210,1594375200
VVTS,11.5,200,1594377000
VVTS,10.35,230,1594378800
VVTS,5.75,230,1594380600
VVTS,5.75,240,1594382400
VVTS,2.3,300,1594384200
VVTS,2.3,,1594386000
VVTS,3.45,280,1594387800
VVTS,4.6,260,1594389600
VVTS,4.6,220,1594391400
VVTS,4.6,240,1594393200
VVTS,2.3,,1594395000
VVTS,5.75,240,1594396800
VVTS,5.75,240,1594398600
VVTS,4.6,210,1594400400
VVTS,3.45,,1594402200
VVTS,3.45,,1594404000
VVTS,0,0,1594405800
VVTS,1.15,,1594407600
VVTS,1.15,,1594409400
VVTS,1.15,320,1594411200
VVTS,1.15,340,1594413000
VVTS,0,0,1594414800
VVTS,3.45,70,1594416600
VVTS,3.45,70,1594418400
VVTS,2.3,60,1594420200
VVTS,2.3,60,1594422000
VVTS,4.6,70,1594423800
VVTS,2.3,,1594425600
VVTS,2.3,,1594427400
VVTS,1.15,,1594429200
VVTS,1.15,,1594431000
VVTS,1.15,,1594432800
VVTS,2.3,,1594434600
VVTS,1.15,,1594436400
VVTS,2.3,,1594438200
VVTS,3.45,,1594440000
VVTS,4.6,230,1594441800
VVTS,3.45,,1594443600
VVTS,5.75,200,1594445400
VVTS,6.9,160,1594447200
VVTS,5.75,240,1594449000
VVTS,5.75,210,1594450800
VVTS,9.2,190,1594452600
VVTS,9.2,180,1594454400
VVTS,9.2,170,1594456200
VVTS,11.5,170,1594458000
VVTS,9.2,190,1594459800
VVTS,11.5,190,1594461600
VVTS,10.35,160,1594463400
VVTS,6.9,180,1594465200
VVTS,8.05,190,1594467000
VVTS,9.2,220,1594468800
VVTS,9.2,210,1594470600
VVTS,9.2,210,1594472400
VVTS,6.9,200,1594474200
VVTS,8.05,200,1594476000
VVTS,6.9,210,1594477800
VVTS,8.05,210,1594479600
VVTS,8.05,210,1594481400
VVTS,5.75,210,1594483200
VVTS,4.6,210,1594485000
VVTS,5.75,220,1594486800
VVTS,6.9,230,1594488600
VVTS,3.45,,1594490400
VVTS,1.15,,1594492200
VVTS,2.3,,1594494000
VVTS,1.15,280,1594495800
VVTS,1.15,310,1594497600
VVTS,3.45,270,1594499400
VVTS,4.6,260,1594501200
VVTS,3.45,260,1594503000
VVTS,3.45,,1594504800
VVTS,4.6,230,1594506600
VVTS,4.6,240,1594508400
VVTS,4.6,250,1594510200
VVTS,2.3,,1594512000
VVTS,2.3,,1594513800
VVTS,2.3,,1594515600
VVTS,4.6,210,1594517400
VVTS,4.6,220,1594519200
VVTS,3.45,,1594521000
VVTS,3.45,,1594522800
VVTS,6.9,270,1594524600
VVTS,5.75,260,1594526400
VVTS,4.6,220,1594528200
VVTS,3.45,,1594530000
VVTS,4.6,180,1594531800
VVTS,4.6,230,1594533600
VVTS,4.6,210,1594535400
VVTS,2.3,,1594537200
VVTS,5.75,170,1594539000
VVTS,8.05,210,1594540800
VVTS,8.05,170,1594542600
VVTS,9.2,170,1594544400
VVTS,3.45,,1594546200
VVTS,3.45,,1594548000
VVTS,8.05,250,1594549800
VVTS,10.35,260,1594551600
VVTS,6.9,300,1594553400
VVTS,6.9,280,1594555200
VVTS,8.05,260,1594557000
VVTS,6.9,260,1594558800
VVTS,6.9,260,1594560600
VVTS,3.45,300,1594562400
VVTS,1.15,,1594564200
VVTS,1.15,,1594566000
VVTS,2.3,310,1594567800
VVTS,2.3,340,1594569600
VVTS,3.45,300,1594571400
VVTS,3.45,270,1594573200
VVTS,3.45,260,1594575000
VVTS,3.45,280,1594576800
VVTS,1.15,300,1594578600
VVTS,0,0,1594580400
VVTS,1.15,,1594582200
VVTS,0,0,1594584000
VVTS,1.15,,1594585800
VVTS,1.15,,1594587600
VVTS,2.3,50,1594589400
VVTS,2.3,50,1594591200
VVTS,2.3,70,1594593000
VVTS,3.45,80,1594594800
VVTS,2.3,,1594596600
VVTS,2.3,,1594598400
VVTS,0,0,1594600200
VVTS,0,0,1594602000
VVTS,5.75,250,1594603800
VVTS,4.6,260,1594605600
VVTS,5.75,270,1594607400
VVTS,6.9,250,1594609200
VVTS,9.2,230,1594611000
VVTS,5.75,260,1594612800
VVTS,5.75,320,1594614600
VVTS,5.75,310,1594616400
VVTS,6.9,50,1594618200
VVTS,9.2,50,1594620000
VVTS,8.05,360,1594621800
