flight,date,flightO,dateO
VJ309,20-12-20,VJ313,20-12-20
VJ311,20-12-20,VJ320,20-12-20
VJ313,20-12-20,VJ326,20-12-20
VJ320,20-12-20,VJ338,20-12-20
VJ326,20-12-20,VJ373,20-12-20
VJ338,20-12-20,VJ375,20-12-20
VJ373,20-12-20,VJ377,20-12-20
VJ375,20-12-20,VJ379,20-12-20
VJ377,20-12-20,VJ383,20-12-20
VJ379,20-12-20,VJ397,20-12-20
VJ383,20-12-20,VJ603,20-12-20
VJ397,20-12-20,VJ621,20-12-20
VJ603,20-12-20,VJ623,20-12-20
VJ621,20-12-20,VJ627,20-12-20
VJ623,20-12-20,VJ629,20-12-20
VJ627,20-12-20,VJ637,20-12-20
VJ629,20-12-20,VJ647,20-12-20
VJ637,20-12-20,VJ6512,20-12-20
VJ647,20-12-20,VN115,20-12-20
VJ6512,20-12-20,VN117,20-12-20
VN115,20-12-20,VN1181,20-12-20
VN117,20-12-20,VN1185,20-12-20
VN1181,20-12-20,VN1189,20-12-20
VN1185,20-12-20,VN119,20-12-20
VN1189,20-12-20,VN123,20-12-20
VN119,20-12-20,VN1263,20-12-20
VN123,20-12-20,VN1265,20-12-20
VN1263,20-12-20,VN1267,20-12-20
VN1265,20-12-20,VN1269,20-12-20
VN1267,20-12-20,VN127,20-12-20
VN1269,20-12-20,VN1271,20-12-20
VN127,20-12-20,VN1275,20-12-20
VN1271,20-12-20,VN1279,20-12-20
VN1275,20-12-20,VN131,20-12-20
VN1279,20-12-20,VN1373,20-12-20
VN131,20-12-20,VN1375,20-12-20
VN1373,20-12-20,VN1377,20-12-20
VN1375,20-12-20,VN1379,20-12-20
VN1377,20-12-20,VN1385,20-12-20
VN1379,20-12-20,VN1387,20-12-20
VN1385,20-12-20,VN1395,20-12-20
VN1387,20-12-20,VN1397,20-12-20
VN1395,20-12-20,VN1401,20-12-20
VN1397,20-12-20,VN1403,20-12-20
VN1401,20-12-20,VN141,20-12-20
VN1403,20-12-20,VN1427,20-12-20
VN141,20-12-20,VN145,20-12-20
VN1427,20-12-20,VN1461,20-12-20
VN145,20-12-20,VN1463,20-12-20
VN1461,20-12-20,VN1465,20-12-20
VN1463,20-12-20,VN1661,20-12-20
VN1465,20-12-20,VN1824,20-12-20
VN1661,20-12-20,VN1828,20-12-20
VN1824,20-12-20,VN1830,20-12-20
VN1828,20-12-20,VN1836,20-12-20
VN1830,20-12-20,VN1838,20-12-20
VN1836,20-12-20,VN1840,20-12-20
VN1838,20-12-20,VN1882,20-12-20
VN1840,20-12-20,VN207,20-12-20
VN1882,20-12-20,VN209,20-12-20
VN207,20-12-20,VN211,20-12-20
VN209,20-12-20,VN213,20-12-20
VN211,20-12-20,VN215,20-12-20
VN213,20-12-20,VN217,20-12-20
VN215,20-12-20,VN219,20-12-20
VN217,20-12-20,VN221,20-12-20
VN219,20-12-20,VN243,20-12-20
VN221,20-12-20,VN251,20-12-20
VN243,20-12-20,VN253,20-12-20
VN251,20-12-20,VN257,20-12-20
VN253,20-12-20,VN261,20-12-20
VN257,20-12-20,VN263,20-12-20
VN261,20-12-20,VN269,20-12-20
VN263,20-12-20,VN275,20-12-20
VN269,20-12-20,VN283,20-12-20
VN275,20-12-20,VN301,20-12-20
VN283,20-12-20,VN5301,20-12-20
VN301,20-12-20,VN5563,20-12-20
VN5301,20-12-20,VN5564,20-12-20
VN5563,20-12-20,VN5731,20-12-20
VN5564,20-12-20,VN6009,20-12-20
VN5731,20-12-20,VN6011,20-12-20
VN6009,20-12-20,VN6015,20-12-20
VN6011,20-12-20,VN6017,20-12-20
VN6015,20-12-20,VN6019,20-12-20
VN6017,20-12-20,VN6021,20-12-20
VN6019,20-12-20,VN6025,20-12-20
VN6021,20-12-20,VN6027,20-12-20
VN6025,20-12-20,VN6053,20-12-20
VN6027,20-12-20,VN6055,20-12-20
VN6053,20-12-20,VN6061,20-12-20
VN6055,20-12-20,VN6203,20-12-20
VN6061,20-12-20,VN6225,20-12-20
VN6203,20-12-20,VN6231,20-12-20
VN6225,20-12-20,VN6241,20-12-20
VN6231,20-12-20,VN6261,20-12-20
VN6241,20-12-20,VN6291,20-12-20
VN6261,20-12-20,VN6431,20-12-20
VN6291,20-12-20,VN6435,20-12-20
VN6431,20-12-20,VN6443,20-12-20
VN6435,20-12-20,VN6510,20-12-20
VN6443,20-12-20,VN6514,20-12-20
VN6510,20-12-20,VN6518,20-12-20
VN6514,20-12-20,VN6520,20-12-20
VN6518,20-12-20,VN7131,20-12-20
VN6520,20-12-20,VN7145,20-12-20
VN7131,20-12-20,VN7181,20-12-20
VN7145,20-12-20,VN7185,20-12-20
VN7181,20-12-20,VN7187,20-12-20
VN7185,20-12-20,VN7207,20-12-20
VN7187,20-12-20,VN7213,20-12-20
VN7207,20-12-20,VN7217,20-12-20
VN7213,20-12-20,VN7261,20-12-20
VN7217,20-12-20,VN7281,20-12-20
VN7261,20-12-20,VN7387,20-12-20
VN7281,20-12-20,VN7826,20-12-20
VN7387,20-12-20,VN8078,20-12-20
VN7826,20-12-20,3K555,21-12-20
VN8078,20-12-20,BR391,21-12-20
3K555,21-12-20,BR395,21-12-20
BR391,21-12-20,CA609,21-12-20
BR395,21-12-20,CI781,21-12-20
CA609,21-12-20,CI783,21-12-20
CI781,21-12-20,CX767,21-12-20
CI783,21-12-20,CX799,21-12-20
CX767,21-12-20,CZ8175,21-12-20
CX799,21-12-20,EK392,21-12-20
CZ8175,21-12-20,EY975,21-12-20
EK392,21-12-20,FX6065,21-12-20
EY975,21-12-20,JL759,21-12-20
FX6065,21-12-20,JL79,21-12-20
JL759,21-12-20,KE681,21-12-20
JL79,21-12-20,KE683,21-12-20
KE681,21-12-20,LD562,21-12-20
KE683,21-12-20,NH833,21-12-20
LD562,21-12-20,NH891,21-12-20
NH833,21-12-20,OZ735,21-12-20
NH891,21-12-20,PR591,21-12-20
OZ735,21-12-20,QH1143,21-12-20
PR591,21-12-20,QH1153,21-12-20
QH1143,21-12-20,QH1173,21-12-20
QH1153,21-12-20,QH1522,21-12-20
QH1173,21-12-20,QH1524,21-12-20
QH1522,21-12-20,QH1541,21-12-20
QH1524,21-12-20,QH1547,21-12-20
QH1541,21-12-20,QH155,21-12-20
QH1547,21-12-20,QH171,21-12-20
QH155,21-12-20,QH1971,21-12-20
QH171,21-12-20,QH203,21-12-20
QH1971,21-12-20,QH205,21-12-20
QH203,21-12-20,QH207,21-12-20
QH205,21-12-20,QH209,21-12-20
QH207,21-12-20,QH215,21-12-20
QH209,21-12-20,QH241,21-12-20
QH215,21-12-20,QH243,21-12-20
QH241,21-12-20,QH247,21-12-20
QH243,21-12-20,QH281,21-12-20
QH247,21-12-20,QH285,21-12-20
QH281,21-12-20,QR8090,21-12-20
QH285,21-12-20,QR8392,21-12-20
QR8090,21-12-20,QR8972,21-12-20
QR8392,21-12-20,QR970,21-12-20
QR8972,21-12-20,SQ178,21-12-20
QR970,21-12-20,TR302,21-12-20
SQ178,21-12-20,VJ125,21-12-20
TR302,21-12-20,VJ127,21-12-20
VJ125,21-12-20,VJ129,21-12-20
VJ127,21-12-20,VJ131,21-12-20
VJ129,21-12-20,VJ135,21-12-20
VJ131,21-12-20,VJ137,21-12-20
VJ135,21-12-20,VJ139,21-12-20
VJ137,21-12-20,VJ141,21-12-20
VJ139,21-12-20,VJ145,21-12-20
VJ141,21-12-20,VJ151,21-12-20
VJ145,21-12-20,VJ155,21-12-20
VJ151,21-12-20,VJ159,21-12-20
VJ155,21-12-20,VJ175,21-12-20
VJ159,21-12-20,VJ177,21-12-20
VJ175,21-12-20,VJ183,21-12-20
VJ177,21-12-20,VJ189,21-12-20
VJ183,21-12-20,VJ195,21-12-20
VJ189,21-12-20,VJ197,21-12-20
VJ195,21-12-20,VJ199,21-12-20
VJ197,21-12-20,VJ211,21-12-20
VJ199,21-12-20,VJ213,21-12-20
VJ211,21-12-20,VJ217,21-12-20
VJ213,21-12-20,VJ221,21-12-20
VJ217,21-12-20,VJ225,21-12-20
VJ221,21-12-20,VJ231,21-12-20
VJ225,21-12-20,VJ241,21-12-20
VJ231,21-12-20,VJ243,21-12-20
VJ241,21-12-20,VJ245,21-12-20
VJ243,21-12-20,VJ247,21-12-20
VJ245,21-12-20,VJ249,21-12-20
VJ247,21-12-20,VJ253,21-12-20
VJ249,21-12-20,VJ259,21-12-20
VJ253,21-12-20,VJ271,21-12-20
VJ259,21-12-20,VJ273,21-12-20
VJ271,21-12-20,VJ275,21-12-20
VJ273,21-12-20,VJ277,21-12-20
VJ275,21-12-20,VJ279,21-12-20
VJ277,21-12-20,VJ281,21-12-20
VJ279,21-12-20,VJ307,21-12-20
VJ281,21-12-20,VJ309,21-12-20
VJ307,21-12-20,VJ311,21-12-20
VJ309,21-12-20,VJ313,21-12-20
VJ311,21-12-20,VJ317,21-12-20
VJ313,21-12-20,VJ320,21-12-20
VJ317,21-12-20,VJ322,21-12-20
VJ320,21-12-20,VJ336,21-12-20
VJ322,21-12-20,VJ338,21-12-20
VJ336,21-12-20,VJ373,21-12-20
VJ338,21-12-20,VJ375,21-12-20
VJ373,21-12-20,VJ377,21-12-20
VJ375,21-12-20,VJ379,21-12-20
VJ377,21-12-20,VJ381,21-12-20
VJ379,21-12-20,VJ383,21-12-20
VJ381,21-12-20,VJ387,21-12-20
VJ383,21-12-20,VJ621,21-12-20
VJ387,21-12-20,VJ623,21-12-20
VJ621,21-12-20,VJ629,21-12-20
VJ623,21-12-20,VJ637,21-12-20
VJ629,21-12-20,VJ647,21-12-20
VJ637,21-12-20,VN115,21-12-20
VJ647,21-12-20,VN1181,21-12-20
VN115,21-12-20,VN1185,21-12-20
VN1181,21-12-20,VN1187,21-12-20
VN1185,21-12-20,VN1189,21-12-20
VN1187,21-12-20,VN119,21-12-20
VN1189,21-12-20,VN123,21-12-20
VN119,21-12-20,VN1265,21-12-20
VN123,21-12-20,VN1267,21-12-20
VN1265,21-12-20,VN1269,21-12-20
VN1267,21-12-20,VN127,21-12-20
VN1269,21-12-20,VN1271,21-12-20
VN127,21-12-20,VN1275,21-12-20
VN1271,21-12-20,VN1279,21-12-20
VN1275,21-12-20,VN131,21-12-20
VN1279,21-12-20,VN1371,21-12-20
VN131,21-12-20,VN1373,21-12-20
VN1371,21-12-20,VN1375,21-12-20
VN1373,21-12-20,VN1377,21-12-20
VN1375,21-12-20,VN1379,21-12-20
VN1377,21-12-20,VN1395,21-12-20
VN1379,21-12-20,VN1397,21-12-20
VN1395,21-12-20,VN1401,21-12-20
VN1397,21-12-20,VN1403,21-12-20
VN1401,21-12-20,VN141,21-12-20
VN1403,21-12-20,VN1427,21-12-20
VN141,21-12-20,VN1461,21-12-20
VN1427,21-12-20,VN1463,21-12-20
VN1461,21-12-20,VN1465,21-12-20
VN1463,21-12-20,VN1822,21-12-20
VN1465,21-12-20,VN1826,21-12-20
VN1822,21-12-20,VN1830,21-12-20
VN1826,21-12-20,VN207,21-12-20
VN1830,21-12-20,VN209,21-12-20
VN207,21-12-20,VN211,21-12-20
VN209,21-12-20,VN213,21-12-20
VN211,21-12-20,VN215,21-12-20
VN213,21-12-20,VN217,21-12-20
VN215,21-12-20,VN219,21-12-20
VN217,21-12-20,VN221,21-12-20
VN219,21-12-20,VN243,21-12-20
VN221,21-12-20,VN251,21-12-20
VN243,21-12-20,VN253,21-12-20
VN251,21-12-20,VN257,21-12-20
VN253,21-12-20,VN261,21-12-20
VN257,21-12-20,VN263,21-12-20
VN261,21-12-20,VN269,21-12-20
VN263,21-12-20,VN275,21-12-20
VN269,21-12-20,VN283,21-12-20
VN275,21-12-20,VN409,21-12-20
VN283,21-12-20,VN5563,21-12-20
VN409,21-12-20,VN5564,21-12-20
VN5563,21-12-20,VN6009,21-12-20
VN5564,21-12-20,VN6015,21-12-20
VN6009,21-12-20,VN6017,21-12-20
VN6015,21-12-20,VN6021,21-12-20
VN6017,21-12-20,VN6023,21-12-20
VN6021,21-12-20,VN6025,21-12-20
VN6023,21-12-20,VN6027,21-12-20
VN6025,21-12-20,VN6031,21-12-20
VN6027,21-12-20,VN6051,21-12-20
VN6031,21-12-20,VN6053,21-12-20
VN6051,21-12-20,VN6055,21-12-20
VN6053,21-12-20,VN6231,21-12-20
VN6055,21-12-20,VN6291,21-12-20
VN6231,21-12-20,VN6431,21-12-20
VN6291,21-12-20,VN6433,21-12-20
VN6431,21-12-20,VN6439,21-12-20
VN6433,21-12-20,VN6510,21-12-20
VN6439,21-12-20,VN6516,21-12-20
VN6510,21-12-20,VN7131,21-12-20
VN6516,21-12-20,VN7137,21-12-20
VN7131,21-12-20,VN7185,21-12-20
VN7137,21-12-20,VN7213,21-12-20
VN7185,21-12-20,VN7215,21-12-20
VN7213,21-12-20,VN7217,21-12-20
VN7215,21-12-20,VN7221,21-12-20
VN7217,21-12-20,VN7263,21-12-20
VN7221,21-12-20,VN7281,21-12-20
VN7263,21-12-20,VN7297,21-12-20
VN7281,21-12-20,VN7661,21-12-20
VN7297,21-12-20,VN772,21-12-20
VN7661,21-12-20,VN7820,21-12-20
VN772,21-12-20,VN7824,21-12-20
VN7820,21-12-20,VZ3970,21-12-20
VN7824,21-12-20,2Y8816,22-12-20
VZ3970,21-12-20,3K555,22-12-20
2Y8816,22-12-20,3S690,22-12-20
3K555,22-12-20,5X146,22-12-20
3S690,22-12-20,BR391,22-12-20
5X146,22-12-20,BR395,22-12-20
BR391,22-12-20,CI781,22-12-20
BR395,22-12-20,CI783,22-12-20
CI781,22-12-20,CX767,22-12-20
CI783,22-12-20,CX799,22-12-20
CX767,22-12-20,EK392,22-12-20
CX799,22-12-20,EY975,22-12-20
EK392,22-12-20,JL79,22-12-20
EY975,22-12-20,KE681,22-12-20
JL79,22-12-20,KE683,22-12-20
KE681,22-12-20,KE685,22-12-20
KE683,22-12-20,KE9395,22-12-20
KE685,22-12-20,LD561,22-12-20
KE9395,22-12-20,LD562,22-12-20
LD561,22-12-20,MH766,22-12-20
LD562,22-12-20,NH891,22-12-20
MH766,22-12-20,OZ735,22-12-20
NH891,22-12-20,QH1125,22-12-20
OZ735,22-12-20,QH1143,22-12-20
QH1125,22-12-20,QH1153,22-12-20
QH1143,22-12-20,QH1173,22-12-20
QH1153,22-12-20,QH15,22-12-20
QH1173,22-12-20,QH1522,22-12-20
QH15,22-12-20,QH1524,22-12-20
QH1522,22-12-20,QH1541,22-12-20
QH1524,22-12-20,QH1547,22-12-20
QH1541,22-12-20,QH155,22-12-20
QH1547,22-12-20,QH171,22-12-20
QH155,22-12-20,QH1971,22-12-20
QH171,22-12-20,QH203,22-12-20
QH1971,22-12-20,QH205,22-12-20
QH203,22-12-20,QH207,22-12-20
QH205,22-12-20,QH241,22-12-20
QH207,22-12-20,QH243,22-12-20
QH241,22-12-20,QH247,22-12-20
QH243,22-12-20,QH281,22-12-20
QH247,22-12-20,QH283,22-12-20
QH281,22-12-20,QH285,22-12-20
QH283,22-12-20,QR970,22-12-20
QH285,22-12-20,RH319,22-12-20
QR970,22-12-20,SQ178,22-12-20
RH319,22-12-20,TR302,22-12-20
SQ178,22-12-20,TW1121,22-12-20
TR302,22-12-20,VJ121,22-12-20
TW1121,22-12-20,VJ125,22-12-20
VJ121,22-12-20,VJ127,22-12-20
VJ125,22-12-20,VJ129,22-12-20
VJ127,22-12-20,VJ131,22-12-20
VJ129,22-12-20,VJ135,22-12-20
VJ131,22-12-20,VJ137,22-12-20
VJ135,22-12-20,VJ139,22-12-20
VJ137,22-12-20,VJ141,22-12-20
VJ139,22-12-20,VJ145,22-12-20
VJ141,22-12-20,VJ151,22-12-20
VJ145,22-12-20,VJ155,22-12-20
VJ151,22-12-20,VJ159,22-12-20
VJ155,22-12-20,VJ169,22-12-20
VJ159,22-12-20,VJ173,22-12-20
VJ169,22-12-20,VJ177,22-12-20
VJ173,22-12-20,VJ181,22-12-20
VJ177,22-12-20,VJ183,22-12-20
VJ181,22-12-20,VJ189,22-12-20
VJ183,22-12-20,VJ195,22-12-20
VJ189,22-12-20,VJ197,22-12-20
VJ195,22-12-20,VJ211,22-12-20
VJ197,22-12-20,VJ217,22-12-20
VJ211,22-12-20,VJ221,22-12-20
VJ217,22-12-20,VJ225,22-12-20
VJ221,22-12-20,VJ241,22-12-20
VJ225,22-12-20,VJ243,22-12-20
VJ241,22-12-20,VJ245,22-12-20
VJ243,22-12-20,VJ247,22-12-20
VJ245,22-12-20,VJ249,22-12-20
VJ247,22-12-20,VJ259,22-12-20
VJ249,22-12-20,VJ261,22-12-20
VJ259,22-12-20,VJ271,22-12-20
VJ261,22-12-20,VJ273,22-12-20
VJ271,22-12-20,VJ275,22-12-20
VJ273,22-12-20,VJ277,22-12-20
VJ275,22-12-20,VJ279,22-12-20
VJ277,22-12-20,VJ281,22-12-20
VJ279,22-12-20,VJ303,22-12-20
VJ281,22-12-20,VJ307,22-12-20
VJ303,22-12-20,VJ309,22-12-20
VJ307,22-12-20,VJ311,22-12-20
VJ309,22-12-20,VJ313,22-12-20
VJ311,22-12-20,VJ320,22-12-20
VJ313,22-12-20,VJ326,22-12-20
VJ320,22-12-20,VJ336,22-12-20
VJ326,22-12-20,VJ373,22-12-20
VJ336,22-12-20,VJ375,22-12-20
VJ373,22-12-20,VJ377,22-12-20
VJ375,22-12-20,VJ379,22-12-20
VJ377,22-12-20,VJ387,22-12-20
VJ379,22-12-20,VJ6131,22-12-20
VJ387,22-12-20,VJ621,22-12-20
VJ6131,22-12-20,VJ623,22-12-20
VJ621,22-12-20,VJ629,22-12-20
VJ623,22-12-20,VJ689,22-12-20
VJ629,22-12-20,VN115,22-12-20
VJ689,22-12-20,VN1181,22-12-20
VN115,22-12-20,VN1185,22-12-20
VN1181,22-12-20,VN1187,22-12-20
VN1185,22-12-20,VN1189,22-12-20
VN1187,22-12-20,VN119,22-12-20
VN1189,22-12-20,VN123,22-12-20
VN119,22-12-20,VN1261,22-12-20
VN123,22-12-20,VN1265,22-12-20
VN1261,22-12-20,VN1267,22-12-20
VN1265,22-12-20,VN1269,22-12-20
VN1267,22-12-20,VN127,22-12-20
VN1269,22-12-20,VN1271,22-12-20
VN127,22-12-20,VN1275,22-12-20
VN1271,22-12-20,VN1279,22-12-20
VN1275,22-12-20,VN131,22-12-20
VN1279,22-12-20,VN1373,22-12-20
VN131,22-12-20,VN1375,22-12-20
VN1373,22-12-20,VN1377,22-12-20
VN1375,22-12-20,VN1379,22-12-20
VN1377,22-12-20,VN1393,22-12-20
VN1379,22-12-20,VN1395,22-12-20
VN1393,22-12-20,VN1397,22-12-20
VN1395,22-12-20,VN1401,22-12-20
VN1397,22-12-20,VN1403,22-12-20
VN1401,22-12-20,VN141,22-12-20
VN1403,22-12-20,VN1461,22-12-20
VN141,22-12-20,VN1463,22-12-20
VN1461,22-12-20,VN1465,22-12-20
VN1463,22-12-20,VN1661,22-12-20
VN1465,22-12-20,VN1824,22-12-20
VN1661,22-12-20,VN1826,22-12-20
VN1824,22-12-20,VN1828,22-12-20
VN1826,22-12-20,VN207,22-12-20
VN1828,22-12-20,VN209,22-12-20
VN207,22-12-20,VN211,22-12-20
VN209,22-12-20,VN213,22-12-20
VN211,22-12-20,VN215,22-12-20
VN213,22-12-20,VN217,22-12-20
VN215,22-12-20,VN219,22-12-20
VN217,22-12-20,VN221,22-12-20
VN219,22-12-20,VN243,22-12-20
VN221,22-12-20,VN251,22-12-20
VN243,22-12-20,VN253,22-12-20
VN251,22-12-20,VN257,22-12-20
VN253,22-12-20,VN263,22-12-20
VN257,22-12-20,VN269,22-12-20
VN263,22-12-20,VN275,22-12-20
VN269,22-12-20,VN283,22-12-20
VN275,22-12-20,VN301,22-12-20
VN283,22-12-20,VN5563,22-12-20
VN301,22-12-20,VN5564,22-12-20
VN5563,22-12-20,VN6007,22-12-20
VN5564,22-12-20,VN6009,22-12-20
VN6007,22-12-20,VN6011,22-12-20
VN6009,22-12-20,VN6013,22-12-20
VN6011,22-12-20,VN6015,22-12-20
VN6013,22-12-20,VN6017,22-12-20
VN6015,22-12-20,VN6019,22-12-20
VN6017,22-12-20,VN6027,22-12-20
VN6019,22-12-20,VN6055,22-12-20
VN6027,22-12-20,VN6291,22-12-20
VN6055,22-12-20,VN6433,22-12-20
VN6291,22-12-20,VN6439,22-12-20
VN6433,22-12-20,VN6443,22-12-20
VN6439,22-12-20,VN6514,22-12-20
VN6443,22-12-20,VN6516,22-12-20
VN6514,22-12-20,VN7131,22-12-20
VN6516,22-12-20,VN7217,22-12-20
VN7131,22-12-20,VN7221,22-12-20
VN7217,22-12-20,VN7249,22-12-20
VN7221,22-12-20,VN7281,22-12-20
VN7249,22-12-20,VN772,22-12-20
VN7281,22-12-20,VN7820,22-12-20
VN772,22-12-20,VZ3970,22-12-20
VN7820,22-12-20,5X146,23-12-20
VZ3970,22-12-20,AK524,23-12-20
5X146,23-12-20,BR391,23-12-20
AK524,23-12-20,BR395,23-12-20
BR391,23-12-20,CA609,23-12-20
BR395,23-12-20,CI5886,23-12-20
CA609,23-12-20,CI781,23-12-20
CI5886,23-12-20,CI783,23-12-20
CI781,23-12-20,CX767,23-12-20
CI783,23-12-20,CX799,23-12-20
CX767,23-12-20,EK392,23-12-20
CX799,23-12-20,EY975,23-12-20
EK392,23-12-20,JL759,23-12-20
EY975,23-12-20,KE351,23-12-20
JL759,23-12-20,KE683,23-12-20
KE351,23-12-20,KE685,23-12-20
KE683,23-12-20,LD561,23-12-20
KE685,23-12-20,LD562,23-12-20
LD561,23-12-20,MU7053,23-12-20
LD562,23-12-20,NH833,23-12-20
MU7053,23-12-20,NH891,23-12-20
NH833,23-12-20,OZ735,23-12-20
NH891,23-12-20,PR591,23-12-20
OZ735,23-12-20,QH1143,23-12-20
PR591,23-12-20,QH1153,23-12-20
QH1143,23-12-20,QH1173,23-12-20
QH1153,23-12-20,QH1175,23-12-20
QH1173,23-12-20,QH1522,23-12-20
QH1175,23-12-20,QH1524,23-12-20
QH1522,23-12-20,QH1541,23-12-20
QH1524,23-12-20,QH1547,23-12-20
QH1541,23-12-20,QH155,23-12-20
QH1547,23-12-20,QH171,23-12-20
QH155,23-12-20,QH203,23-12-20
QH171,23-12-20,QH205,23-12-20
QH203,23-12-20,QH207,23-12-20
QH205,23-12-20,QH241,23-12-20
QH207,23-12-20,QH243,23-12-20
QH241,23-12-20,QH247,23-12-20
QH243,23-12-20,QH281,23-12-20
QH247,23-12-20,QH285,23-12-20
QH281,23-12-20,QR970,23-12-20
QH285,23-12-20,RH328,23-12-20
QR970,23-12-20,SQ178,23-12-20
RH328,23-12-20,TK166,23-12-20
SQ178,23-12-20,TR302,23-12-20
TK166,23-12-20,UL324,23-12-20
TR302,23-12-20,VJ125,23-12-20
UL324,23-12-20,VJ127,23-12-20
VJ125,23-12-20,VJ129,23-12-20
VJ127,23-12-20,VJ131,23-12-20
VJ129,23-12-20,VJ135,23-12-20
VJ131,23-12-20,VJ137,23-12-20
VJ135,23-12-20,VJ139,23-12-20
VJ137,23-12-20,VJ141,23-12-20
VJ139,23-12-20,VJ145,23-12-20
VJ141,23-12-20,VJ151,23-12-20
VJ145,23-12-20,VJ155,23-12-20
VJ151,23-12-20,VJ159,23-12-20
VJ155,23-12-20,VJ169,23-12-20
VJ159,23-12-20,VJ173,23-12-20
VJ169,23-12-20,VJ177,23-12-20
VJ173,23-12-20,VJ183,23-12-20
VJ177,23-12-20,VJ189,23-12-20
VJ183,23-12-20,VJ195,23-12-20
VJ189,23-12-20,VJ197,23-12-20
VJ195,23-12-20,VJ211,23-12-20
VJ197,23-12-20,VJ213,23-12-20
VJ211,23-12-20,VJ217,23-12-20
VJ213,23-12-20,VJ221,23-12-20
VJ217,23-12-20,VJ225,23-12-20
VJ221,23-12-20,VJ231,23-12-20
VJ225,23-12-20,VJ241,23-12-20
VJ231,23-12-20,VJ243,23-12-20
VJ241,23-12-20,VJ2432,23-12-20
VJ243,23-12-20,VJ245,23-12-20
VJ2432,23-12-20,VJ247,23-12-20
VJ245,23-12-20,VJ249,23-12-20
VJ247,23-12-20,VJ271,23-12-20
VJ249,23-12-20,VJ275,23-12-20
VJ271,23-12-20,VJ277,23-12-20
VJ275,23-12-20,VJ279,23-12-20
VJ277,23-12-20,VJ281,23-12-20
VJ279,23-12-20,VJ307,23-12-20
VJ281,23-12-20,VJ309,23-12-20
VJ307,23-12-20,VJ311,23-12-20
VJ309,23-12-20,VJ317,23-12-20
VJ311,23-12-20,VJ320,23-12-20
VJ317,23-12-20,VJ326,23-12-20
VJ320,23-12-20,VJ336,23-12-20
VJ326,23-12-20,VJ373,23-12-20
VJ336,23-12-20,VJ375,23-12-20
VJ373,23-12-20,VJ377,23-12-20
VJ375,23-12-20,VJ381,23-12-20
VJ377,23-12-20,VJ6131,23-12-20
VJ381,23-12-20,VJ621,23-12-20
VJ6131,23-12-20,VJ647,23-12-20
VJ621,23-12-20,VN115,23-12-20
VJ647,23-12-20,VN1181,23-12-20
VN115,23-12-20,VN1185,23-12-20
VN1181,23-12-20,VN1187,23-12-20
VN1185,23-12-20,VN119,23-12-20
VN1187,23-12-20,VN123,23-12-20
VN119,23-12-20,VN1263,23-12-20
VN123,23-12-20,VN1265,23-12-20
VN1263,23-12-20,VN1269,23-12-20
VN1265,23-12-20,VN127,23-12-20
VN1269,23-12-20,VN1271,23-12-20
VN127,23-12-20,VN1275,23-12-20
VN1271,23-12-20,VN1279,23-12-20
VN1275,23-12-20,VN131,23-12-20
VN1279,23-12-20,VN1373,23-12-20
VN131,23-12-20,VN1375,23-12-20
VN1373,23-12-20,VN1377,23-12-20
VN1375,23-12-20,VN1379,23-12-20
VN1377,23-12-20,VN1395,23-12-20
VN1379,23-12-20,VN1397,23-12-20
VN1395,23-12-20,VN1401,23-12-20
VN1397,23-12-20,VN1403,23-12-20
VN1401,23-12-20,VN141,23-12-20
VN1403,23-12-20,VN1461,23-12-20
VN141,23-12-20,VN1463,23-12-20
VN1461,23-12-20,VN1465,23-12-20
VN1463,23-12-20,VN1661,23-12-20
VN1465,23-12-20,VN1822,23-12-20
VN1661,23-12-20,VN1828,23-12-20
VN1822,23-12-20,VN1830,23-12-20
VN1828,23-12-20,VN207,23-12-20
VN1830,23-12-20,VN209,23-12-20
VN207,23-12-20,VN211,23-12-20
VN209,23-12-20,VN213,23-12-20
VN211,23-12-20,VN215,23-12-20
VN213,23-12-20,VN217,23-12-20
VN215,23-12-20,VN219,23-12-20
VN217,23-12-20,VN221,23-12-20
VN219,23-12-20,VN243,23-12-20
VN221,23-12-20,VN251,23-12-20
VN243,23-12-20,VN253,23-12-20
VN251,23-12-20,VN257,23-12-20
VN253,23-12-20,VN263,23-12-20
VN257,23-12-20,VN269,23-12-20
VN263,23-12-20,VN275,23-12-20
VN269,23-12-20,VN283,23-12-20
VN275,23-12-20,VN301,23-12-20
VN283,23-12-20,VN5780,23-12-20
VN301,23-12-20,VN600,23-12-20
VN5780,23-12-20,VN6009,23-12-20
VN600,23-12-20,VN6015,23-12-20
VN6009,23-12-20,VN6017,23-12-20
VN6015,23-12-20,VN6019,23-12-20
VN6017,23-12-20,VN6021,23-12-20
VN6019,23-12-20,VN6025,23-12-20
VN6021,23-12-20,VN6027,23-12-20
VN6025,23-12-20,VN6055,23-12-20
VN6027,23-12-20,VN6231,23-12-20
VN6055,23-12-20,VN6291,23-12-20
VN6231,23-12-20,VN6431,23-12-20
VN6291,23-12-20,VN6435,23-12-20
VN6431,23-12-20,VN6510,23-12-20
VN6435,23-12-20,VN6518,23-12-20
VN6510,23-12-20,VN7131,23-12-20
VN6518,23-12-20,VN7185,23-12-20
VN7131,23-12-20,VN7207,23-12-20
VN7185,23-12-20,VN7213,23-12-20
VN7207,23-12-20,VN7217,23-12-20
VN7213,23-12-20,VN7223,23-12-20
