flight,date,type,route,v_ABBEY,a_ABBEY,t_ABBEY,ABBEY,v_MUSEL,a_MUSEL,t_MUSEL,MUSEL,v_TAMAR,a_TAMAR,t_TAMAR,TAMAR,v_TD,a_TD,t_TD,TD,v_GUAVA,a_GUAVA,t_GUAVA,GUAVA,v_SOKOE,a_SOKOE,t_SOKOE,SOKOE,v_LIMES,a_LIMES,LIMES,entry_time,arrival_time,appear_time,appear_lat,appear_lon,appear_alt,appear_heading,appear_speed,v_CANTO,a_CANTO,t_CANTO,CANTO,v_MURRY,a_MURRY,t_MURRY,MURRY,v_SILVA,a_SILVA,t_SILVA,SILVA,h_ABBEY,v_SIERA,a_SIERA,t_SIERA,SIERA,v_BETTY,a_BETTY,t_BETTY,BETTY,v_MANGO,a_MANGO,t_MANGO,MANGO,h_BETTY,h_CANTO,v_BORDA,a_BORDA,t_BORDA,BORDA,v_ROCCA,a_ROCCA,t_ROCCA,ROCCA,h_ROCCA,h_TD,h_GUAVA,h_LIMES
CI5835,2018-05-08,B744,ABBEY3A,344.9226393872755,17278.72583150077,84.65670585632324,1525797362.4648917,337.350483235016,15196.382889629398,160.67423677444458,1525797447.1215975,322.9789056960637,11244.19906641752,130.87223410606384,1525797607.7958343,315.0,9067.655961169186,172.10727071762085,1525797738.6680684,279.75413068548426,7299.936291768955,161.8684160709381,1525797910.7753391,244.22037974495413,5273.736286574923,60.78104615211487,1525798072.6437552,235.072178015309,3888.3545295592994,1525798133.4248013,1525797362.4648917,1525798133.4248013,1525797079,22.2848,115.4098,24175,268,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA745,2018-05-08,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,245.1185411270765,4486.07961417351,1525782614.6064997,1525782156.019133,1525782614.6064997,1525781636,22.0759,113.5204,19000,161,387,303.5995632460732,13151.14900065443,102.56272196769714,1525782156.019133,296.8464622114169,11589.494386390157,91.84366369247437,1525782258.581855,285.16589403339145,10047.157836115955,264.1809809207916,1525782350.4255188,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX906,2018-05-08,A333,BETTY2A,,,,,,,,,,,,,,,,,235.89246204463888,8191.783261320761,184.60430216789246,1525755852.3956978,198.0,6200.0,60.0,1525756037.0,193.0,5325.0,1525756097.0,1525755264.6520517,1525756097.0,1525755019,21.2831,114.971,21975,307,394,,,,,,,,,,,,,,,,,,340.4789900774396,14722.363380091032,59.854368686676025,1525755264.6520517,325.91519848092844,12995.58076590754,527.8892774581909,1525755324.5064204,,,,,,,,,,,,,,
CX469,2018-05-08,B773,ABBEY3A,337.9237354413601,18000.0,116.55590629577637,1525749548.8785996,339.8406104421146,17760.924727519832,182.99167227745056,1525749665.434506,316.0019757185941,14496.046512120083,140.99359107017517,1525749848.4261782,296.7903778425238,11736.414444328635,167.23663640022278,1525749989.4197693,275.30866010495794,8501.117637784851,163.07398867607117,1525750156.6564057,265.68663744926704,5378.130245408171,46.98614025115967,1525750319.7303944,252.2033185952415,4602.516884523963,1525750366.7165346,1525749548.8785996,1525750366.7165346,1525749210,22.3967,115.401,24000,199,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX403,2018-05-08,A333,ABBEY3A,280.4079193169442,17105.04918533791,102.07326412200928,1525747316.8880198,274.3215632003012,15786.338693398604,193.73021864891052,1525747418.961284,262.7699476732597,13283.488662539608,157.8646538257599,1525747612.6915026,252.91241238896143,11349.489486675371,209.84471011161804,1525747770.5561564,237.45847317698633,8352.34433736378,197.42209720611572,1525747980.4008665,223.01295386978586,5302.73470584368,83.49178767204285,1525748177.8229637,195.146627111597,4456.011866520894,1525748261.3147514,1525747316.8880198,1525748261.3147514,1525746687,22.4133,115.3803,22050,87,335,,,,,,,,,,,,,520.8654716014862,,,,,,,,,,,,,,,,,,,,,,,,,,
KA451,2018-05-08,A333,ABBEY3A,300.8216355707329,17671.486701237372,102.24962663650513,1525742810.9946804,291.2617111350755,16182.078184087848,194.06511116027832,1525742913.244307,273.1174121140459,13355.248988782512,155.58524799346924,1525743107.3094182,258.5708238984554,11088.932708817323,207.22681832313538,1525743262.8946662,246.6636827559148,10125.31967281566,267.784147977829,1525743470.1214845,231.82940135493675,5721.533471574673,58.386961460113525,1525743737.9056325,232.2021160409558,4818.8161262798685,1525743796.292594,1525742810.9946804,1525743796.292594,1525742472,22.2851,115.413,23000,268,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX270,2018-05-08,B77W,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,236.30344315571006,4827.615006509942,1525730382.0332181,1525729879.3825362,1525730382.0332181,1525729662,22.3168,113.2965,23125,148,424,354.0,14350.0,59.0,1525730039.0,338.0,12900.0,24.821218729019165,1525730098.0,319.6704846117932,11926.244495001514,259.2119994163513,1525730122.8212187,,390.7462533093053,17793.281663663165,159.61746382713318,1525729879.3825362,,,,,,,,,,,,,,,,,,,,,,
KA213,2018-05-08,A321,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,184.99550458751858,5898.123547417534,1525769662.0179818,1525769227.6372867,1525769662.0179818,1525768956,21.418,113.2299,22100,70,461,375.6813566253667,12987.27706244487,91.71471762657166,1525769227.6372867,329.82399780519745,10271.544132315994,75.28205442428589,1525769319.3520043,291.772673707825,8151.465346244852,267.38392305374146,1525769394.6340587,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA856,2018-05-08,A333,BETTY2A,,,,,,,,,,,,,,,,,239.44077412088635,5943.569761696232,151.39895033836365,1525759816.5245721,222.34734424090038,4087.711660440612,65.6208667755127,1525759967.9235225,218.19295021914203,3410.9595010702697,1525760033.5443892,1525759187.4978108,1525760033.5443892,1525758864,21.1334,114.9336,23925,315,379,,,,,,,,,,,,,,,,,,291.6698996820708,15481.089618988477,95.72335767745972,1525759187.4978108,273.82317199149446,13229.96828529078,533.3034036159515,1525759283.2211685,,,,,,,,,,,,,,
UO687,2018-05-08,A321,ABBEY3A,313.78725278613854,16632.707665634087,102.92784547805786,1525772034.4738264,304.31621963065027,15257.318659598108,195.3519525527954,1525772137.401672,286.3406678515808,12646.898456387653,157.7485692501068,1525772332.7536244,273.86878053387153,11000.0,187.70774912834167,1525772490.5021937,254.44357467974024,9123.294536549894,199.62465524673462,1525772678.2099428,244.6333839188578,5061.922102504479,60.20489573478699,1525772877.834598,240.81643494296614,4188.793940304246,1525772938.0394938,1525772034.4738264,1525772938.0394938,1525771717,22.2836,115.3641,20875,268,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX104,2018-05-08,A359,BETTY2A,,,,,,,,,,,,,,,,,219.09475214707814,7287.09914116874,274.517138004303,1525785724.6953337,227.8282022452888,4506.1573056534635,66.39230942726135,1525785999.2124717,217.31137939689282,3854.6408082038674,1525786065.6047812,1525785114.3474422,1525786065.6047812,1525784546,21.0996,114.8616,22975,276,336,,,,,,,,,,,,,,,,,,300.7040366719119,13087.224220031472,105.47463798522949,1525785114.3474422,283.62840887141857,12931.426516469914,504.8732535839081,1525785219.8220801,,,,,,,,,,,,,,
CX829,2018-05-08,B77W,SIERA7C,,,,,,,,,,,,,,,,,,,,,,,,,255.0,6175.0,1525728210.0,1525727233.7453082,1525728210.0,1525726694,22.44,113.6909,23975,233,373,272.65145867906614,8759.677878006112,105.01121377944946,1525727864.5357373,267.2859222039988,7974.0100370141045,91.54163098335266,1525727969.546951,262.6086126011376,7289.118273738007,148.9114179611206,1525728061.088582,,328.25007218282377,16800.079401106163,0.0,1525727233.7453082,,,,,,,,,,,328.25007218282377,16800.079401106163,137.25469183921814,1525727233.7453082,324.0,14225.0,493.53573727607727,1525727371.0,370.77705907821655,,,
ET609,2018-05-08,B788,ABBEY3A,348.2525694685987,16804.021803005842,85.77486252784729,1525794664.6988115,338.83825528107184,14790.404601784809,162.79658699035645,1525794750.473674,320.97033721268997,10968.655459380905,133.9578742980957,1525794913.270261,313.6580360455068,9050.0,168.90569519996643,1525795047.2281353,284.8296817247129,7860.1580703501295,156.75596714019775,1525795216.1338305,255.03673406962315,6668.556104501666,59.47496032714844,1525795372.8897977,236.54147366816613,6072.050523588239,1525795432.364758,1525794664.6988115,1525795432.364758,1525794381,22.402,115.3625,24225,231,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX331,2018-05-08,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,248.56562960436753,4804.082098397026,1525783256.5101483,1525782743.4311054,1525783256.5101483,1525782320,22.1269,113.5652,19750,184,412,310.7285129216186,13383.969979980197,101.28351521492004,1525782743.4311054,296.10030436917395,11747.323583156433,93.76401090621948,1525782844.7146206,282.15193912158963,10284.682505111134,318.03151679039,1525782938.4786315,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH78,2018-05-08,B738,BETTY2A,,,,,,,,,,,,,,,,,241.5320932857453,6248.121565274196,107.26754713058472,1525795874.0991352,235.13760462920206,4941.247946093173,58.4662082195282,1525795981.3666823,230.3334598534217,4235.190105410844,1525796039.8328905,1525795236.4747584,1525796039.8328905,1525794805,20.9807,114.5542,24000,358,391,,,,,,,,,,,,,,,,,,284.53073499700133,14722.089040963405,94.49423599243164,1525795236.4747584,275.6164038583299,12965.797666487626,543.1301407814026,1525795330.9689944,,,,,,,,,,,,,,
HX6653,2018-05-08,A320,ABBEY3A,346.28450743931387,17307.92206252687,86.13041043281555,1525778658.3674068,337.13666973748013,15717.60566205424,163.47124648094177,1525778744.4978173,319.774527530792,12699.26401689153,134.03727889060974,1525778907.9690638,310.6462514270678,11000.0,179.99620509147644,1525779042.0063426,263.5541751091853,9468.793833069161,227.76343297958374,1525779222.0025477,250.37795621484935,6532.511291720934,55.70464587211609,1525779449.7659807,235.88569067196102,5615.422612835033,1525779505.4706266,1525778658.3674068,1525779505.4706266,1525778388,22.2837,115.3719,22300,268,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX507,2018-05-08,B772,ABBEY3A,328.7440806512831,16962.542470235687,101.01935768127441,1525782220.4007876,312.81515230594823,15495.583470911042,191.72972583770752,1525782321.4201453,282.5828370349485,12711.368111551883,156.70374059677124,1525782513.149871,257.24285014475555,11000.0,200.23983693122864,1525782669.8536117,243.21703062610348,9520.534953483631,212.15866422653198,1525782870.0934486,238.91453108261658,5983.654240383097,62.59306216239929,1525783082.2521129,233.18772468310928,4966.526133902199,1525783144.845175,1525782220.4007876,1525783144.845175,1525781889,22.2843,115.3921,21775,268,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RA409,2018-05-08,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,237.91351446884298,3844.8124981531705,1525790160.6402538,1525789757.9605598,1525790160.6402538,1525789387,22.102,113.5119,21350,160,444,365.4895116776699,15043.310003494014,90.94145917892456,1525789757.9605598,326.57923565117477,11254.082541611497,84.45692849159241,1525789848.902019,291.2099196671397,8017.493305594973,227.28130626678467,1525789933.3589475,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA379,2018-05-09,A320,ABBEY3A,277.0,13000.0,106.13942456245422,1525861457.2878969,274.94129005475475,12656.881675792458,202.20202660560608,1525861563.4273214,269.2720743559325,11712.012392655415,162.16035771369934,1525861765.629348,262.2466452590328,11000.0,180.15561628341675,1525861927.7897058,238.46300613091586,10199.930214031458,392.14901471138,1525862107.945322,227.18927923081327,5690.880527098953,64.88090658187866,1525862500.0943367,210.2766283089002,5018.496901872708,1525862564.9752433,1525861457.2878969,1525862564.9752433,1525860140,22.2838,115.3841,22700,268,279,,,,,,,,,,,,,1450.7919323444366,,,,,,,,,,,,,,,,,,,,,,,,,,
CI919,2018-05-09,B738,ABBEY3A,266.7380301937809,12835.946760928347,101.15091824531555,1525861883.559965,273.91896816976237,12712.29273571274,204.5606393814087,1525861984.7108831,267.8043838360595,11753.414737927516,163.63429284095764,1525862189.2715225,262.9759849961843,10975.984996184287,189.7521891593933,1525862352.9058154,250.93671070591665,8825.319361818729,284.28984117507935,1525862542.6580045,226.2282055676842,4686.64561044297,77.73198938369751,1525862826.9478457,210.51341023884,3699.820430880376,1525862904.679835,1525861883.559965,1525862904.679835,1525860883,22.2852,115.432,20375,268,297,,,,,,,,,,,,,581.6929216384888,,,,,,,,,,,,,,,,,,,,,,,,,,
TG608,2018-05-09,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,229.0649969989457,4190.075815151273,1525866116.7234006,1525865536.5964098,1525866116.7234006,1525863570,21.43,113.2669,24875,70,355,294.98029844015593,13000.0,103.82651257514954,1525865536.5964098,292.24394232539925,11249.903376628505,92.4929404258728,1525865640.4229224,288.19711583892115,9679.540027912959,383.80753779411316,1525865732.9158628,,,,,,,,,,,,,,,,,,,,,,,,2496.701761007309,,,
HX305,2018-05-09,A332,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,218.00372342111362,3800.255985201562,1525834768.9828458,1525834002.6991045,1525834768.9828458,1525833846,22.125,113.6118,21000,142,368,384.06137697579015,19173.166102482617,21.30089545249939,1525834002.6991045,382.0,18675.0,23.505848169326782,1525834024.0,374.1647172887937,18265.4284037324,721.4769976139069,1525834047.5058482,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX837,2018-05-09,B77W,ABBEY3A,272.31150600291784,12678.873631705448,106.08376383781433,1525864337.5383952,273.4903994580658,12310.819905161516,203.22306323051453,1525864443.622159,269.20700936728537,11561.226639274935,162.67848086357117,1525864646.8452222,266.0,10958.891784472613,173.47629690170288,1525864809.523703,263.0,9450.0,381.98126339912415,1525864983.0,256.2569845990446,5487.849229952229,63.62452149391174,1525865364.9812634,239.22364816781777,4636.182408390889,1525865428.605785,1525864337.5383952,1525865428.605785,1525863022,22.285,115.4253,22850,268,305,,,,,,,,,,,,,1468.2559661865234,,,,,,,,,,,,,,,,,,,,,,,,,,
KA951,2018-05-09,A333,ABBEY3A,273.37423145474713,15470.168397765088,106.18190026283264,1525859620.7929704,270.17027675883395,12191.507645381123,199.6436903476715,1525860206.6113992,267.897909550085,11542.259871452858,160.0633463859558,1525860406.2550895,266.0760503234041,11021.728663829737,185.92502903938293,1525860566.318436,261.99476398294274,9826.897808502204,241.01552772521973,1525860752.243465,213.51199044125744,6732.494007359121,67.76874613761902,1525860993.2589927,199.20525512388912,5640.664206823117,1525861061.0277388,1525859620.7929704,1525861061.0277388,1525858795,22.2859,115.443,21725,268,345,,,,,,,,,,,,,963.7540044784546,,,,,,,,,,,,,,,,,,,,,,,,,,
LX138,2018-05-09,B77W,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,230.40516264983316,3951.8016793797833,1525852876.0627491,1525852377.810502,1525852876.0627491,1525851930,22.0519,113.5296,21000,161,419,308.88895582907566,13724.456828379,99.82512784004211,1525852377.810502,297.91916155808417,11695.04488824557,92.76428484916687,1525852477.63563,290.1935552706354,9908.469376775905,305.66283440589905,1525852570.3999147,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE617,2018-05-09,B739,ABBEY3A,312.9931524038242,16666.661368162375,99.82525205612183,1525881785.578628,301.7050108412269,15333.844653542457,189.46338081359863,1525881885.4038801,280.28067756965004,12804.224580512899,152.9069447517395,1525882074.867261,263.8714790037457,10760.18928829596,195.8864438533783,1525882227.7742057,244.08088963734355,9163.051895511708,358.3255043029785,1525882423.6606495,245.43908035447961,4638.2464544321265,52.037455797195435,1525882781.9861538,232.93846250814462,4194.910588951641,1525882834.0236096,1525881785.578628,1525882834.0236096,1525881476,22.2835,115.3665,20800,268,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UO547,2018-05-09,A20N,ABBEY3A,292.5549971364359,15085.671400722187,103.80896520614624,1525850045.5600228,281.8710506084756,13635.680936041965,202.37114644050598,1525850149.368988,265.604811884293,12200.42457802585,162.2467725276947,1525850351.7401345,252.56370014218564,11049.738247839909,194.70648789405823,1525850513.986907,248.47998776011988,9731.999184007991,280.4914433956146,1525850708.693395,227.65913809809348,5690.29725926353,83.02959823608398,1525850989.1848383,214.81535215586538,4739.311621800653,1525851072.2144365,1525850045.5600228,1525851072.2144365,1525849602,22.2858,115.4471,22975,268,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5J112,2018-05-09,A333,BETTY2A,,,,,,,,,,,,,,,,,224.0,6175.0,256.43107652664185,1525861679.0,242.24077461625214,3025.0,60.592077016830444,1525861935.4310765,227.97099884411128,2895.9869878047402,1525861996.0231535,1525861037.6624658,1525861996.0231535,1525859410,21.1524,114.9134,22000,315,311,,,,,,,,,,,,,,,,,,263.3838445731358,13713.467961890536,102.29674410820007,1525861037.6624658,284.82850179614906,13069.840302724293,539.0407900810242,1525861139.95921,1164.555336713791,,,,,,,,,,,,,
CX764,2018-05-09,B773,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,230.3383773443112,4478.5178215143915,1525877280.4336941,1525876514.4076443,1525877280.4336941,1525875158,21.4306,113.2692,24550,70,384,303.34510707923596,12630.099669647909,103.98539662361145,1525876514.4076443,298.6184981381457,11777.62198562985,86.818519115448,1525876618.393041,294.6363919268769,11071.973822669548,575.2221341133118,1525876705.21156,,,,,,,,,,,,,,,,,,,,,,,,1529.4093182086945,,231.10510325431824,
HX706,2018-05-09,A333,BETTY2A,,,,,,,,,,,,,,,,,238.9762939969692,5831.886484256609,181.31360864639282,1525879151.3939893,245.36922172017248,4095.7702972653865,48.292402029037476,1525879332.707598,250.0,3550.0,1525879381.0,1525878500.1370778,1525879381.0,1525877430,21.1519,114.9135,23625,315,353,,,,,,,,,,,,,,,,,,288.11352472725787,12849.977118184595,101.0639898777008,1525878500.1370778,291.6138724521748,12077.313247843585,550.1929216384888,1525878601.2010677,429.1398844718933,,,,,,,,,,,,,
KA693,2018-05-09,A320,BETTY2A,,,,,,,,,,,,,,,,,223.06508255734207,6306.211235235842,376.9060764312744,1525867090.5268629,213.33084915577723,3338.692224832364,57.592857360839844,1525867467.4329393,207.72721977687365,2895.0715656691655,1525867525.0257967,1525865815.8173773,1525867525.0257967,1525865539,21.4554,114.0971,21550,85,345,,,,,,,,,,,,,,,,,,330.4115461104041,17657.630742479574,153.99341821670532,1525865815.8173773,288.7038557063446,13000.0,589.2930634021759,1525866501.2337995,531.423003911972,,,,,,,,,,,,,
HX265,2018-05-09,A333,ABBEY3A,276.12582206320917,13018.70889683954,106.06351113319397,1525862458.0666335,273.7358940675223,12566.51854867326,202.29847621917725,1525862564.1301446,269.02031186634844,11611.613152935555,162.3722584247589,1525862766.4286208,267.0412977499453,11000.0,200.60519099235535,1525862928.8008792,234.89140522655643,9134.451919442,336.0491735935211,1525863129.4060702,235.22250623792945,4156.8094523035315,51.333489656448364,1525863465.4552438,225.79390607844726,3515.1408303387716,1525863516.7887335,1525862458.0666335,1525863516.7887335,1525861305,22.2845,115.3972,21225,268,331,,,,,,,,,,,,,811.979001045227,,,,,,,,,,,,,,,,,,,,,,,,,,
VN592,2018-05-09,A321,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,218.49016300445558,4045.4609318904886,1525842393.1800637,1525841898.5343714,1525842393.1800637,1525841288,22.1231,113.5007,24675,155,483,318.84260296336856,14348.21468572993,104.19543075561523,1525841898.5343714,290.06184790891865,11366.11908055894,93.5533595085144,1525842002.7298021,264.7196117250778,9229.436905325143,296.8969020843506,1525842096.2831616,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA641,2018-05-09,A320,ABBEY3A,308.14569853540934,18418.43703214086,155.12571787834167,1525855215.0417237,282.8293968138514,15773.832217575193,185.3241171836853,1525855370.1674416,275.2706402977755,12911.388200230413,163.06914472579956,1525855555.4915588,263.93428263815815,11145.532487866945,195.54235863685608,1525855718.5607035,253.54010066237032,8590.681887447437,184.05613946914673,1525855914.1030622,233.15257103229527,5955.679972260669,71.09033465385437,1525856098.1592016,219.3393188290126,5170.841060102937,1525856169.2495363,1525855215.0417237,1525856169.2495363,1525854932,22.2847,115.4158,25275,268,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C2107,2018-05-09,B738,ABBEY3A,278.82735272031704,14850.218344254694,102.3629720211029,1525881895.0315168,269.1380663009555,13267.258287619437,203.40703010559082,1525881997.3944888,265.33092978354364,11887.286522362425,164.06140875816345,1525882200.801519,263.51960469369095,10735.78258153001,195.65307641029358,1525882364.8629277,237.16802247312188,9014.89013739566,343.25269508361816,1525882560.516004,244.70102418983097,6284.2275272427005,47.89728236198425,1525882903.7686992,233.73013829167263,5414.584132876489,1525882951.6659815,1525881895.0315168,1525882951.6659815,1525881536,22.2857,115.443,22475,268,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET672,2018-05-09,B788,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,239.87395991497095,5495.261015791061,1525842723.5024962,1525842283.7665138,1525842723.5024962,1525841967,22.1016,113.5109,21000,161,421,315.9290914015537,13959.642087006092,104.371661901474,1525842283.7665138,291.89004485873863,11211.032896408322,88.41771650314331,1525842388.1381757,287.20130735578766,9619.612072077967,246.946604013443,1525842476.5558922,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA903,2018-05-09,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,264.7172284503592,3213.4424692870557,1525886637.5884295,1525886162.0639796,1525886637.5884295,1525885867,22.4796,113.5581,19725,198,385,380.0,14075.0,54.63626718521118,1525886352.0,366.1241226483944,10952.927595888736,51.06160879135132,1525886406.6362672,358.5492073089344,7704.180382041652,179.89055347442627,1525886457.697876,,395.82800169915276,18853.980059470345,189.9360203742981,1525886162.0639796,,,,,,,,,,,,,,,,,,,,,,
HX699,2018-05-09,A332,ABBEY3A,283.73987028984476,12997.832252415374,134.5410544872284,1525866159.462724,277.4818054895275,12931.681247028739,212.34582805633545,1525866294.0037785,258.3929614673857,11785.625235878913,174.28530931472778,1525866506.3496065,245.38941806989226,11000.0,186.6424961090088,1525866680.6349158,232.45171842078932,9008.019671164533,346.1709830760956,1525866867.277412,228.90583578480698,4638.9016265821365,74.38737368583679,1525867213.448395,220.1981498941442,4032.199357798433,1525867287.8357687,1525866159.462724,1525867287.8357687,1525864615,22.2851,115.4158,26925,268,325,,,,,,,,,,,,,1093.7888164520264,,,,,,,,,,,,,,,,,,,,,,,,,,
NH8423,2018-05-09,B763,ABBEY3A,376.2458163460046,18491.079001077247,79.46711564064026,1525821360.576414,362.8311839576138,16679.374572536435,150.82465147972107,1525821440.0435297,337.37087583349046,13240.849263381724,126.14075589179993,1525821590.8681812,319.74532245320034,11104.719347192022,173.67390084266663,1525821717.0089371,294.8128145759777,8415.594957947515,162.31716203689575,1525821890.682838,270.0,5650.0,54.51467537879944,1525822053.0,275.27561374747245,4572.895526557707,1525822107.5146754,1525821360.576414,1525822107.5146754,1525821070,22.2865,115.4613,26200,268,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA634,2018-05-09,A333,BETTY2A,,,,,,,,,,,,,,,,,227.31942111754748,7310.481005419527,268.1566288471222,1525867803.782207,213.16143331754793,5157.038629740288,65.32634282112122,1525868071.9388359,205.72591461473672,4586.0970150601415,1525868137.2651787,1525866744.2326496,1525868137.2651787,1525865473,21.0622,114.555,25750,359,338,,,,,,,,,,,,,,,,,,270.3154176531452,15368.281619929447,527.8955495357513,1525866744.2326496,309.1084492280184,12843.978614903215,531.6540079116821,1525867272.128199,1366.2105634212494,,,,,,,,,,,,,
CI601,2018-05-09,B738,ABBEY3A,379.5598109834197,15555.65226869927,75.5887942314148,1525826816.806212,353.5890298557547,13056.577464567363,180.94164371490479,1525826892.3950062,305.80380706809774,10662.579313918703,148.33019471168518,1525827073.33665,281.6195362012526,10158.740337526095,167.99919605255127,1525827221.6668446,261.2552181145707,8670.06626612755,183.59848856925964,1525827389.6660407,237.42451569417324,5016.854539744098,59.24164938926697,1525827573.2645292,223.2768653076056,4000.7234467902954,1525827632.5061786,1525826816.806212,1525827632.5061786,1525826600,22.2838,115.3743,24900,268,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH821,2018-05-09,B763,ABBEY3A,382.0923694098631,15399.047337482029,73.29606819152832,1525809512.7992907,368.1483889205129,12917.237724417186,164.45448303222656,1525809586.0953588,321.69533689056163,11569.031329295036,131.84848308563232,1525809750.549842,284.45242118049947,10488.130614721393,182.50748896598816,1525809882.398325,278.4049748294631,8578.908136651378,167.09232425689697,1525810064.905814,277.99990200871525,5400.066144117219,50.14883303642273,1525810231.9981382,280.038232375429,3972.2815278139915,1525810282.1469712,1525809512.7992907,1525810282.1469712,1525809265,22.34,115.4156,24850,263,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX879,2018-05-09,B77W,ABBEY3A,280.9221900050654,13208.669528298384,102.03275418281555,1525862587.3439043,276.1887117261899,12722.173149636188,201.7968785762787,1525862689.3766584,270.43887282672085,11773.295699843153,162.94293928146362,1525862891.173537,265.99611745835654,11074.70880937674,195.9078688621521,1525863054.1164763,245.5513785478614,8922.457953796891,345.200236082077,1525863250.0243452,222.44093446938047,4452.537834233619,44.716285705566406,1525863595.2245812,219.73085655038565,4052.801341181884,1525863639.940867,1525862587.3439043,1525863639.940867,1525861365,22.2849,115.4121,22225,268,314,,,,,,,,,,,,,1358.3341083526611,,,,,,,,,,,,,,,,,,,,,,,,,,
QF97,2018-05-09,A333,BETTY2A,,,,,,,,,,,,,,,,,238.54415794250772,6078.67656652978,183.04422307014465,1525858544.955777,240.0,3850.0,62.31416583061218,1525858728.0,227.53716685104683,3204.603283357782,1525858790.3141658,1525857647.2509267,1525858790.3141658,1525856828,21.2598,114.966,23475,300,353,,,,,,,,,,,,,,,,,,271.7196497617095,13763.094581758593,107.23956894874573,1525857647.2509267,279.5229069107896,13000.0,559.1313071250916,1525857985.8244698,575.4809415340424,,,,,,,,,,,,,
AK138,2018-05-09,A20N,BETTY2A,,,,,,,,,,,,,,,,,246.21133923173988,5871.796104132325,214.43620038032532,1525834595.7424479,216.98213517761718,3547.9902074819315,67.95948338508606,1525834810.1786482,216.57829940015327,3068.5263474750946,1525834878.1381316,1525833956.9843202,1525834878.1381316,1525833711,21.075,114.5549,22050,359,415,,,,,,,,,,,,,,,,,,317.3679126507649,16502.335727016998,92.72085809707642,1525833956.9843202,298.5473864159993,13670.0018316285,546.0372695922852,1525834049.7051783,,,,,,,,,,,,,,
HX649,2018-05-09,A320,BETTY2A,,,,,,,,,,,,,,,,,234.82153512379608,5998.140990872876,297.9674150943756,1525864555.5431244,245.88662813926584,4498.06502836068,66.12316751480103,1525864853.5105395,229.53524029903886,3857.395309718763,1525864919.633707,1525863886.9072196,1525864919.633707,1525863266,21.0334,114.6389,21350,266,358,,,,,,,,,,,,,,,,,,277.8181309666364,13000.01678101,96.80101490020752,1525863886.9072196,280.4485933292755,12131.964201339084,571.8348898887634,1525863983.7082345,,,,,,,,,,,,,,
CX2046,2018-05-09,B744,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,224.33507218140454,5715.107933175881,1525832595.258812,1525831877.0041797,1525832595.258812,1525831234,21.4666,113.1982,25950,60,457,304.0,17225.0,311.8610095977783,1525831877.0041797,295.78939961984753,13042.7474192176,94.43878412246704,1525832188.8651893,289.7291567859721,11754.945817019076,311.954838514328,1525832283.3039734,,,,,,,,,,,,,,,386.92160296440125,,,,,,,,,,,,
