MAE,RMSE,MAPE
126.4997190962184,256.0808871781347,12.410845912702921
123.2392275371744,234.530036800235,15.060006632369976
123.2883356635871,237.47358055208042,15.17917988725333
125.07971088696199,246.18243856206703,15.067184805790083
123.26279656550659,236.61780862746693,12.428097085645035
120.99673760507937,225.39084338092934,12.417536425410775
120.44396719039125,223.36002732004317,12.190145918542173
119.92441132530668,225.93898847866785,12.175344386378987
126.39930778931114,254.85005453939723,12.666925720962363
126.22066185495906,244.93649075625703,12.54751514842328
123.80451746389242,241.18262381875007,12.409160780213103
121.25565405103184,230.49598598954137,12.276653878443536
126.15815666169424,246.97972452983953,12.765395390824818
122.81751468037045,230.69195533148303,12.517350604278606
124.04651560848241,236.82973760347832,12.58398287825421
120.07786950346889,217.89209475733696,12.262052268764105
124.04852619167306,243.77763579143425,12.198149476779683
124.00258085252696,244.0742720721908,12.33319057118784
124.07479218038236,244.42573884285844,15.073473990612069
123.6113870785282,238.41013265869944,12.467850977895973
123.21236487107345,232.21033926594478,12.329189733217744
124.24995675993826,244.5335446727657,12.301148284958762
121.07791794157023,225.76048573849133,12.386515464861763
124.48517909850706,244.33513271963182,15.2472956134282
122.36547493245523,236.59263474832346,12.31130792630316
124.88855975565347,245.56644865498845,15.358784007774975
120.6159540767204,223.5726851966724,15.016230637268594
122.87846404745771,239.8343046536078,12.46228352825494
124.21056869776982,239.80106397556284,12.357183815942658
124.70927320063507,241.39675650170867,12.514079235029543
122.67631570215741,223.90614677662202,15.113417357584897
122.38154926724039,242.2375093509423,15.09352293882951
126.3274358246892,247.15013017132927,12.73534346876763
123.57775359073068,241.43473770710244,12.556070919148752
126.74809485402183,249.91722301366488,12.625099859182088
124.25330977353747,240.51701473477064,15.347640582081546
123.54748806712541,248.49320747438387,12.373165343785548
120.2402192512742,226.46175806108985,12.459077290285354
121.43833402917339,237.31248829583745,12.35355620622741
122.81530518323702,234.66949514913517,12.462735560139695
122.45873581423444,235.91215145114595,12.539469197614924
127.39551395681974,255.62381038008095,15.31239249617499
125.25138660448332,240.33137726158594,12.504375526269007
122.9104764216639,238.79599814918188,12.454862481525234
122.68572775908464,233.82222469281282,12.236869336641384
124.98457131625396,242.72636405400792,12.519283637068025
123.62821723272191,237.9082784099419,12.340955050660064
123.73713933189465,244.69959202576845,12.328056170233923
120.20713884128793,227.94990039009866,12.326615022845557
123.52061117140266,236.7527042766758,12.449246558520292
124.14049769293129,238.26343732729563,12.313871467238679
124.63608692036988,246.93479248283418,12.555182045335291
123.68425720839443,253.16768794993928,12.328432538074543
124.11401390664865,236.95188994112868,12.49258658870369
123.26099177284375,236.37558317048845,14.948472470117261
122.77300963398376,245.12027099937436,12.241456156957808
126.0712143682436,243.76673526460354,15.080567251906057
122.08776099924556,232.96492878867753,12.287020999391432
124.18348390062113,235.55366819007844,12.631220703815968
124.927385992723,246.1218622066065,12.558561157685668
127.66572021896043,243.67890010394993,15.487101548786072
121.6113469209134,222.688972218286,12.511373537533576
121.93528091057392,236.31277563629283,12.188989587042164
125.07233653053157,241.45674534376272,12.452754852435694
122.36626215364154,233.60162495385333,12.50256313918983
120.8340515045835,230.31803763948733,14.944804046761655
123.11097132081895,251.96462666923597,14.767002751615085
122.93576598278416,228.5439134083887,12.774872496677284
121.49449131474958,225.95001449414548,12.270679542893236
126.19595532989945,258.2145445862844,12.49581150183952
124.41430464755172,237.32909715561763,12.366453643255415
121.44564688395167,233.38898054898516,12.4587509175827
125.01523264550812,234.4298324452409,12.772274290574307
128.5464809500073,259.0011004721111,15.195584528948332
123.05952926364071,241.66837125686007,12.454850566642758
124.69247000322395,247.94345048226782,15.071557398456786
122.52102281515268,231.39410234335105,12.428538383003463
123.62950831392118,235.61903161791534,12.359014053369654
120.14845292589003,236.31333046749808,12.150899072637428
123.63592450728945,243.6412110229831,12.437941465170901
121.04746534394228,232.00070189579048,14.883046873072264
122.55993852420265,235.46569748380708,12.341133111940296
123.92489535802312,234.21345977535086,12.753234660163473
122.39464130142863,226.04509934553934,15.37238470329135
126.68628450653404,253.60137250532668,12.590462855472978
122.50073721043803,237.18336427367257,12.288114789604702
124.08723887658248,248.15484097110465,12.446527216397724
118.4596838596349,216.31475297851532,12.25146641650031
123.73974757876778,237.21440528464834,12.4414980743359
121.41183904904766,227.48141147841332,12.572562467797033
123.70326031728786,232.68272091187782,15.19326187042133
124.70445310855857,241.43769820859686,12.52272224035506
122.26060852841938,236.56257812941556,12.303960198002098
121.82178172125376,242.2679136128654,14.89386903324804
119.21847608355702,232.51838346379165,12.19687987958302
122.3677595993374,238.16430778064358,12.422767772864713
126.79540251831386,246.41464514119724,12.629526434685456
119.67147424552269,226.54742782308836,12.212630164358554
124.31243645590335,242.01897858140987,12.542308805271324
123.19838258810445,244.700635847786,14.931209512661603
120.42433639639817,219.12720112029615,12.435487808383165
